"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","13801","13801","13801","True","-0.8","none","36.73","27.34","37.64","46.3","47","100","34.12","True","20.657","17.6919","17.9488","0.2569","3390214558422.058","FLOP/s","True","33","38","0x0000000000000400"
"1395","1393.6","1387","1395","13801","13801","13801","True","-1.4","none","39.58","23.05","40.78","45","45","97.2","36.27","True","18.502","15.7109","15.9629","0.252","3817688419151.807","FLOP/s","True","29","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","40.92","23.02","42.2","44","44","97.3","37.17","True","16.791","14.2223","14.3956","0.1733","4217256026406.931","FLOP/s","True","26","31","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","46.98","35.96","48.06","44.7","45","99.7","42.17","True","15.208","12.891","13.0719","0.1809","4652811225823.853","FLOP/s","True","24","28","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","53.88","28.42","55.99","45.6","46","100","47.49","True","14.108","11.8617","12.0435","0.1818","5056545765563.692","FLOP/s","True","22","26","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","64.28","45.94","66.08","46.6","47","98.3","56.64","True","13.623","10.9378","11.0703","0.1326","5483679175815.098","FLOP/s","True","20","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","67.82","45.42","69.92","47.7","48","98.4","58.61","True","12.515","10.1834","10.3176","0.1342","5889875479323.621","FLOP/s","True","19","23","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","76.35","49.85","79.19","49.1","50","100","65","True","11.985","9.4902","9.626","0.1358","6320092327304.562","FLOP/s","True","17","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","89.15","55.86","92.93","51.2","52","97.9","74.74","True","11.431","8.8919","9.0443","0.1524","6745402701700.155","FLOP/s","True","16","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","99.19","20.4","109.35","53.2","55","97.4","86.42","True","10.935","8.3868","8.502","0.1151","7151584895407.3955","FLOP/s","True","16","20","0x0000000000000400"
"2782","2742.5","2715","2775","13801","13801","13801","False","-39.5","below","112.85","26.65","124.22","56.3","58","97.9","98.68","True","10.387","8.0163","8.1286","0.1123","7482114922396.836","FLOP/s","True","15","19","0x0000000000000400"
"2932","2747.4","2745","2767","13801","13801","13801","False","-184.6","below","113.24","29.69","124.82","56.9","58","99.7","99.05","True","10.394","8.0049","8.1369","0.132","7492827072209.815","FLOP/s","True","15","19","0x0000000000000400"
"3090","2743.9","2715","2752","13801","13801","13801","False","-346.1","below","115.29","38.85","125.14","57.5","59","99.1","100.65","True","10.308","8.0091","8.1076","0.0986","7488908085694.536","FLOP/s","True","15","19","0x0000000000000400"
