"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.6","1230","1237","13801","13801","13801","True","-0.4","none","62.5","20.64","67.85","45.9","46","98.8","50.98","True","11.938","9.2342","9.382","0.1479","337864815123.7031","byte/s","True","17","22","0x0000000000000400"
"1395","1392.3","1387","1395","13079.3","810","13801","True","-2.7","none","59.79","11.72","69.2","45","46","94.2","53.26","True","11.934","9.5697","9.7032","0.1335","326018971485.18274","byte/s","True","18","22","0x0000000000000400"
"1545","1537","1537","1537","13813.5","13801","14001","True","-8","none","63.32","13.35","70.97","44.7","45","93.9","56.11","True","10.848","8.5597","8.703","0.1433","364486208750.06464","byte/s","True","16","20","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","68.99","15.96","75.44","44.8","45","96.6","60","True","10.38","8.3911","8.5243","0.1332","371810703324.5294","byte/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","74.67","22.27","81.02","45.2","46","94.9","64.87","True","10.311","8.356","8.4959","0.1399","373372979068.8578","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","12989.1","810","13801","True","-8","none","80.38","13.37","87.48","45.8","47","91.4","70.06","True","10.39","8.3577","8.5342","0.1765","373296599850.7757","byte/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","12989.1","810","13801","True","-14.5","none","79.68","13.35","88.6","46","47","93.8","69.32","True","10.374","8.3564","8.5033","0.1469","373356464893.2022","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","83.61","14.24","93.49","46.6","48","93.8","72.71","True","10.351","8.3578","8.4949","0.137","373290860498.32434","byte/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","88.91","22.79","99.66","47.6","49","94.8","79.03","True","10.826","8.7015","8.8408","0.1393","358548498086.2713","byte/s","True","16","20","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","100.47","33.67","110.12","49.2","50","95.6","89.46","True","10.769","8.7111","8.8424","0.1313","358154098084.2797","byte/s","True","16","20","0x0000000000000400"
"2782","2749","2745","2760","13376","7001","13801","False","-33","below","104.96","27.21","119.01","50.6","52","93.7","93.66","True","10.767","8.6858","8.8192","0.1334","359195980255.90063","byte/s","True","16","20","0x0000000000000400"
"2932","2748.6","2745","2760","13801","13801","13801","False","-183.4","below","106.72","27.68","119.15","51.2","52","93.9","95.1","True","10.875","8.738","8.8703","0.1322","357049058861.52545","byte/s","True","16","20","0x0000000000000400"
"3090","2747.5","2745","2760","13801","13801","13801","False","-342.5","below","106.2","27.86","115.31","51.6","53","96.4","93.32","True","10.847","9.0244","9.1618","0.1374","345719386462.2938","byte/s","True","17","20","0x0000000000000400"
