"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","13210.5","810","13801","True","-1.3","none","54.13","12.01","57.67","43.8","44","92.1","49.1","True","13.444","11.4929","11.6552","0.1623","166740784322.5154","FLOP/s","True","22","25","0x0000000000000400"
"1395","1391","1387","1395","13801","13801","13801","True","-4","none","56.49","20.09","59.96","42.9","43","95.8","51.09","True","12.953","10.7401","10.9016","0.1615","178429183878.9438","FLOP/s","True","20","24","0x0000000000000400"
"1545","1537","1537","1537","13117.3","810","13801","True","-8","none","57.91","13.02","62.32","42.6","43","90.4","52.29","True","12.39","10.241","10.4015","0.1605","187124296380.32507","FLOP/s","True","19","23","0x0000000000000400"
"1702","1695","1695","1695","13117.3","810","13801","True","-7","none","60.61","14.18","67","42.7","43","92","54.29","True","11.758","9.8876","10.007","0.1195","193813346945.56638","FLOP/s","True","19","22","0x0000000000000400"
"1852","1845","1845","1845","13812.1","13801","14001","True","-7","none","65.53","15.22","71.63","43.1","44","93.8","58.94","True","11.811","9.5581","9.6829","0.1249","200494318788.6396","FLOP/s","True","18","22","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","73.26","27.38","78.43","44.1","45","96","65.23","True","11.322","9.3581","9.4937","0.1356","204778771787.3486","FLOP/s","True","18","21","0x0000000000000400"
"2167","2152.4","2152","2160","13079.3","810","13801","True","-14.6","none","74.42","17.54","80.28","44.1","45","92.3","66.27","True","11.304","9.2923","9.4163","0.124","206228584516.4764","FLOP/s","True","18","21","0x0000000000000400"
"2317","2310","2310","2310","13036.8","810","13801","True","-7","none","77.39","18.77","85.68","44.7","46","93.4","69.35","True","11.291","9.1437","9.2926","0.1489","209581805918.5676","FLOP/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","85.43","27.56","92.52","45.9","47","96.8","76.63","True","11.329","9.039","9.1711","0.1321","212008003831.0346","FLOP/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","95.05","34.43","102.04","47.5","49","95.8","85.3","True","11.257","8.9643","9.0904","0.1261","213775868195.89124","FLOP/s","True","17","21","0x0000000000000400"
"2782","2753.4","2752","2775","13401","7001","13801","True","-28.6","none","100.35","27.04","110.78","48.7","50","93.4","89.36","True","10.791","8.9203","9.0489","0.1287","214830170917.62024","FLOP/s","True","17","20","0x0000000000000400"
"2932","2752.5","2752","2760","13801","13801","13801","False","-179.5","below","102.87","35.05","111.22","49.6","51","97","91.55","True","10.739","8.9239","9.0514","0.1275","214742309770.2163","FLOP/s","True","17","20","0x0000000000000400"
"3090","2751.2","2745","2760","13401","7001","13801","False","-338.8","below","99.26","27.43","110.97","49.6","51","88.8","89.02","True","11.252","8.9286","9.0538","0.1252","214628657031.7336","FLOP/s","True","17","21","0x0000000000000400"
