"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235","1230","1237","13801","13801","13801","True","-2","none","47.48","14.32","50.85","38.6","39","96.6","43.23","True","13.48","11.079","11.2494","0.1704","288111358289.3522","byte/s","True","21","25","0x0000000000000400"
"1395","1393.4","1387","1395","13801","13801","13801","True","-1.6","none","48.95","11.89","53.07","39.6","40","94.8","44.1","True","12.41","10.3835","10.5393","0.1558","307410286757.1584","byte/s","True","20","23","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","51.05","17.3","54.88","40.5","41","95.2","45.94","True","11.887","9.846","9.9778","0.1318","324192512826.74005","byte/s","True","18","22","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","54.95","18.04","59","41.7","42","96.1","49.43","True","11.758","9.4453","9.5686","0.1233","337944722470.6703","byte/s","True","18","22","0x0000000000000400"
"1852","1845","1845","1845","13812.1","13801","14001","True","-7","none","57.39","14.45","63.14","43","44","93.7","51.31","True","11.195","9.2512","9.3888","0.1377","345036931274.41547","byte/s","True","18","21","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","62.86","25.34","67.27","44.4","45","94.8","56.4","True","11.253","9.1651","9.2859","0.1208","348277565042.7119","byte/s","True","17","21","0x0000000000000400"
"2167","2160","2160","2160","13079.3","810","13801","True","-7","none","62.51","17.1","68.72","45.6","46","93.7","56.01","True","11.166","9.1797","9.3028","0.1231","347722914381.23016","byte/s","True","18","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","67.2","23.31","72.42","46.9","48","96.3","60.51","True","11.253","9.1451","9.267","0.1219","349039780846.7584","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","71.4","22.18","78.57","48.5","49","93.5","64.64","True","11.253","9.0664","9.2016","0.1352","352068988227.0774","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","80.92","31.85","86.97","50.6","52","95.5","73.18","True","11.199","9.065","9.1953","0.1303","352125098133.3652","byte/s","True","17","21","0x0000000000000400"
"2782","2747.6","2745","2760","13401","7001","13801","False","-34.4","below","84.72","27.85","93.87","52.5","53","93.4","76.91","True","11.247","9.0386","9.167","0.1284","353152744016.1892","byte/s","True","17","21","0x0000000000000400"
"2932","2753.9","2745","2760","13801","13801","13801","False","-178.1","below","85.76","28.29","93.08","51.1","52","94.2","77.77","True","11.281","9.0306","9.174","0.1434","353466670883.452","byte/s","True","17","21","0x0000000000000400"
"3090","2752.9","2752","2760","13401","7001","13801","False","-337.1","below","86.52","28.01","92.84","49.8","50","90.4","78.38","True","11.241","9.0642","9.186","0.1218","352154820674.59","byte/s","True","17","21","0x0000000000000400"
