"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.1","1230","1237","13801","13801","13801","True","-0.9","none","42.72","41.42","43.91","44.9","45","97.9","39.66","True","23.866","20.6107","20.9925","0.3818","2513360966999.7373","FLOP/s","True","38","44","0x0000000000000400"
"1395","1394.1","1387","1395","13801","13801","13801","True","-0.9","none","45.54","35.23","46.4","44.1","45","99","42.14","True","21.016","18.172","18.4181","0.2461","2850658403544.886","FLOP/s","True","34","39","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","48.8","32.89","50.59","44.2","45","98.2","44.95","True","19.254","16.3451","16.5581","0.213","3169284424986.0396","FLOP/s","True","31","36","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","58.26","27.22","61.07","45.4","46","97.9","52.73","True","17.108","14.5973","14.7883","0.191","3548747612527.447","FLOP/s","True","28","32","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","68.37","46.98","71.32","47","48","96.4","61","True","16.229","13.2533","13.4775","0.2243","3908633252317.534","FLOP/s","True","25","30","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","80.12","43.28","84.38","49.1","50","98.1","71.05","True","14.951","12.2752","12.457","0.1818","4220059136064.734","FLOP/s","True","23","28","0x0000000000000400"
"2167","2156.4","2145","2160","13801","13801","13801","True","-10.6","none","85.73","49.01","89.24","50.4","51","99","75.23","True","13.921","11.497","11.6507","0.1537","4505713363507.295","FLOP/s","True","22","26","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","97.45","58.02","101.76","52","53","97.6","84.41","True","12.834","10.4471","10.6083","0.1613","4958528827675.239","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","114.74","75.44","120.77","55.2","56","98","99.28","True","12.354","9.7715","9.9072","0.1357","5301365856720.111","FLOP/s","True","18","23","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","138.29","43.16","147.93","59.4","61","97.5","117.56","True","11.783","9.1446","9.2725","0.1278","5664748826757.583","FLOP/s","True","17","22","0x0000000000000400"
"2782","2701.4","2700","2715","13801","13801","13801","False","-80.6","below","153.34","80.73","164.22","62.4","64","97.9","129.52","True","11.27","8.8993","9.0329","0.1336","5820928787951.34","FLOP/s","True","16","21","0x0000000000000400"
"2932","2701.2","2700","2707","13801","13801","13801","False","-230.8","below","155","93.98","163.36","62.8","65","98.5","130.87","True","11.259","8.9667","9.0975","0.1308","5777177526930.464","FLOP/s","True","17","21","0x0000000000000400"
"3090","2703","2700","2730","13801","13801","13801","False","-387","below","152.28","61.37","163.13","63.4","65","99.1","128.62","True","11.211","8.9142","9.0364","0.1222","5811216296164.8545","FLOP/s","True","17","21","0x0000000000000400"
