"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","13151.4","810","13801","True","-0.7","none","57.01","12","62.1","42.7","43","94.4","51.56","True","12.913","10.4076","10.5721","0.1644","299771575500.1151","byte/s","True","20","24","0x0000000000000400"
"1395","1388.8","1387","1395","13801","13801","13801","True","-6.2","none","59.32","15.15","64.2","42.3","43","97.5","53.16","True","11.878","9.81","9.9537","0.1437","318033168690.18427","byte/s","True","18","22","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","61.04","14.93","66.14","42.3","43","96.9","54.69","True","11.798","9.4327","9.5728","0.1401","330754591326.2301","byte/s","True","18","22","0x0000000000000400"
"1702","1695","1695","1695","13079.3","810","13801","True","-7","none","65.73","13.94","71.51","42.6","43","90.4","58.36","True","11.182","9.2403","9.3666","0.1263","337641458518.7424","byte/s","True","18","21","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","70.15","15.76","76.02","43.3","44","95.4","62.3","True","11.195","9.1816","9.3113","0.1297","339799839282.93005","byte/s","True","18","21","0x0000000000000400"
"2010","2002","2002","2002","13079.3","810","13801","True","-8","none","74.24","16.89","82.6","44.1","45","93.6","66.04","True","11.17","9.1231","9.2463","0.1231","341977108508.59784","byte/s","True","18","21","0x0000000000000400"
"2167","2150.8","2145","2160","13801","13801","13801","True","-16.2","none","77.38","22.13","83.71","44.4","45","97","69.06","True","11.174","9.0772","9.1913","0.1141","343708913481.0794","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13036.8","810","13801","True","-7","none","80.69","18.68","89.26","45.2","46","93.4","71.51","True","11.303","9.024","9.1526","0.1286","345734645787.1662","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","88.2","27.08","95.67","46.4","47","96.4","78.95","True","11.224","9.0284","9.1571","0.1287","345567142849.1629","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13401","7001","13801","True","-8","none","96.83","24.84","106.96","48","49","93.4","86.02","True","10.766","8.9655","9.1104","0.1449","347991832075.43286","byte/s","True","17","20","0x0000000000000400"
"2782","2753.4","2752","2775","13801","13801","13801","True","-28.6","none","105.13","27.33","115.16","49.6","51","94.9","93.37","True","10.737","8.9242","9.0639","0.1397","349601816961.79565","byte/s","True","17","20","0x0000000000000400"
"2932","2752.5","2752","2760","13801","13801","13801","False","-179.5","below","106.9","39.39","114.67","50.1","51","95.2","95.65","True","11.257","8.9678","9.0884","0.1206","347901956516.31067","byte/s","True","17","21","0x0000000000000400"
"3090","2750","2745","2760","13401","7001","13801","False","-340","below","104.81","27.13","114.98","50.6","52","93.4","93.16","True","10.781","8.9651","9.0996","0.1345","348005825345.36127","byte/s","True","17","20","0x0000000000000400"
