"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","35.18","29.35","35.74","45.7","46","98.2","33.3","True","23.987","21.0402","21.3157","0.2755","2850691516939.2646","FLOP/s","True","40","45","0x0000000000000400"
"1395","1393.7","1387","1395","13801","13801","13801","True","-1.3","none","37.63","29.12","38.25","44","44","98.2","35.25","True","21.242","18.6056","18.8211","0.2155","3223719266431.712","FLOP/s","True","36","40","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","39.07","20.43","40.3","43.1","44","98.2","36.31","True","19.62","16.6883","16.9006","0.2123","3594095810461.665","FLOP/s","True","32","37","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","44.84","32.56","45.72","43.8","44","97.3","41.28","True","17.543","14.9149","15.133","0.2181","4021436310878.517","FLOP/s","True","29","33","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","51.86","39.48","52.88","44.8","45","98.8","47.22","True","15.966","13.6049","13.7663","0.1614","4408632415334.379","FLOP/s","True","26","30","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","61.06","46.02","62.53","46","47","97.7","55.05","True","14.903","12.4623","12.6127","0.1504","4812839472486.272","FLOP/s","True","23","28","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","64.77","50.55","66.87","46.8","48","98.2","57.82","True","13.839","11.5733","11.6929","0.1195","5182541217520.692","FLOP/s","True","22","26","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","71.38","29.14","75.24","48.4","49","97.6","62.93","True","13.334","10.604","10.743","0.1389","5656268824916.753","FLOP/s","True","20","25","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","83.67","42.59","87.81","50.4","51","99","72.99","True","12.204","10.0188","10.1378","0.119","5986685837284.33","FLOP/s","True","19","23","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","100.22","72.83","104.28","53.2","55","95.6","86.93","True","11.758","9.3146","9.4396","0.125","6439283107204.562","FLOP/s","True","17","22","0x0000000000000400"
"2782","2749.2","2745","2760","13401","7001","13801","False","-32.8","below","106.32","26.93","119.07","55","57","92.4","94.87","True","11.282","8.8152","8.953","0.1378","6804041073240.2","FLOP/s","True","17","21","0x0000000000000400"
"2932","2751.6","2745","2752","13801","13801","13801","False","-180.4","below","113.01","69.66","118.9","56.1","58","96.8","96.86","True","11.228","8.8426","8.973","0.1303","6782972635973.829","FLOP/s","True","16","21","0x0000000000000400"
"3090","2752","2752","2752","13801","13801","13801","False","-338","below","112.66","45.23","120.52","56.7","59","97.6","96.47","True","11.261","8.7441","8.8699","0.1258","6859423589181.016","FLOP/s","True","16","21","0x0000000000000400"
