"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.6","1230","1237","13467.9","810","13801","True","-1.4","none","59.14","12.65","62.27","46.9","47","96","55.94","True","22.99","20.5934","20.9331","0.3397","3923493400839.052","FLOP/s","True","39","43","0x0000000000000000"
"1395","1392.9","1387","1395","13429.8","810","13801","True","-2.1","none","64.25","13.12","68.09","46.7","47","94.1","60.24","True","20.337","18.1065","18.3884","0.2819","4462391878393.902","FLOP/s","True","35","38","0x0000000000000000"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","69.16","14","73.39","46.8","48","96","64.5","True","18.732","16.2619","16.5283","0.2664","4968561624145.43","FLOP/s","True","31","35","0x0000000000000000"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","79.94","27.33","84.07","48.2","49","96","73.98","True","17.113","14.6542","14.8734","0.2192","5513675240255.449","FLOP/s","True","28","32","0x0000000000000000"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","92","17.17","98.49","49.8","51","94.9","84.32","True","15.646","13.3262","13.5616","0.2354","6063123644560.526","FLOP/s","True","25","29","0x0000000000000000"
"2010","2002","2002","2002","13236.2","810","13801","True","-8","none","104.52","17.99","115.2","51.9","54","92.3","95.33","True","14.495","12.2454","12.4562","0.2108","6598242974847.9795","FLOP/s","True","23","27","0x0000000000000000"
"2167","2148","2145","2160","13210.5","810","13801","True","-19","none","108.74","18.34","119.91","52.9","55","92","98.74","True","13.921","11.5492","11.7171","0.1679","6995983169754.308","FLOP/s","True","22","26","0x0000000000000000"
"2317","2310","2310","2310","13461","7001","13801","True","-7","none","124.67","20.19","138.35","55.4","57","93.2","111.48","True","12.93","10.4727","10.65","0.1774","7715162997240.025","FLOP/s","True","20","24","0x0000000000000000"
"2475","2467","2467","2467","13443.1","7001","13801","True","-8","none","147.23","24.31","163.91","58.9","61","93.9","130.46","True","11.746","9.8196","9.9455","0.1258","8228226480373.243","FLOP/s","True","19","22","0x0000000000000000"
"2625","2571.4","2550","2617","13801","13801","13801","False","-53.6","below","167.2","35.21","180.33","62.2","64","97.2","148.62","True","11.775","9.4316","9.564","0.1325","8566799547404.724","FLOP/s","True","18","22","0x0000000000000000"
"2782","2579.7","2550","2760","13423.2","7001","13801","False","-202.3","below","164.81","29.48","182.58","62.1","65","91.8","146.03","True","11.766","9.435","9.5584","0.1234","8563676363541.354","FLOP/s","True","18","22","0x0000000000000000"
"2932","2582.7","2550","2760","13801","13801","13801","False","-349.3","below","166.1","29.8","180.27","62.4","65","94.3","148.15","True","11.767","9.4441","9.5709","0.1269","8555452333233.404","FLOP/s","True","18","22","0x0000000000000000"
"3090","2571.4","2527","2760","13801","13801","13801","False","-518.6","below","168.55","52.98","182.89","62.7","65","95","150.04","True","11.728","9.4634","9.5881","0.1247","8537975276466.513","FLOP/s","True","18","22","0x0000000000000000"
