"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13801","13801","13801","True","-1","none","57.7","12.15","62.38","42.6","43","94.6","51.77","True","12.366","10.3928","10.5584","0.1657","300200086062.03357","byte/s","True","20","23","0x0000000000000000"
"1395","1387.9","1387","1395","13801","13801","13801","True","-7.1","none","59.3","15.23","64.33","42.2","43","97.5","53.18","True","11.937","9.7967","9.9371","0.1404","318464309434.9128","byte/s","True","18","22","0x0000000000000000"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","61.38","16.86","66.43","41.9","43","96.9","54.5","True","11.415","9.4129","9.5493","0.1364","331449987744.00745","byte/s","True","18","21","0x0000000000000000"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","65.75","21.05","71.32","42.4","43","95.2","58.6","True","11.366","9.1903","9.3278","0.1374","339476623703.3254","byte/s","True","17","21","0x0000000000000000"
"1852","1845","1845","1845","13036.8","810","13801","True","-7","none","68.58","15.7","76.04","42.8","44","89.9","61.27","True","11.308","9.1406","9.2973","0.1566","341322840113.92596","byte/s","True","17","21","0x0000000000000000"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","74.85","17.27","82.76","43.6","44","93.4","66.75","True","11.387","9.0851","9.2423","0.1572","343408621244.6869","byte/s","True","17","21","0x0000000000000000"
"2167","2152.5","2152","2160","13801","13801","13801","True","-14.5","none","76.17","17.73","84.02","44","45","93.5","68.1","True","11.299","9.0778","9.2372","0.1594","343687142384.3158","byte/s","True","17","21","0x0000000000000000"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","82.32","23.77","89.18","44.8","46","96.4","73.5","True","11.396","9.0389","9.1842","0.1453","345165267964.4408","byte/s","True","17","21","0x0000000000000000"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","88.71","33.11","95.58","46.1","47","94.6","78.82","True","10.853","9.0134","9.165","0.1516","346141392952.7784","byte/s","True","17","20","0x0000000000000000"
"2625","2617","2617","2617","13401","7001","13801","True","-8","none","96.43","25.28","106.15","47.4","49","92.6","86.67","True","11.29","9.047","9.1768","0.1298","344855515703.11755","byte/s","True","17","21","0x0000000000000000"
"2782","2753.4","2752","2775","13401","7001","13801","True","-28.6","none","104.08","27.61","114.59","48.8","50","93.4","92.62","True","10.819","8.9666","9.1003","0.1337","347947526830.38794","byte/s","True","17","20","0x0000000000000000"
"2932","2752.9","2752","2767","13801","13801","13801","False","-179.1","below","105.12","28.93","114.88","49.8","51","95.1","93.54","True","10.865","8.9643","9.12","0.1557","348037006630.6824","byte/s","True","17","20","0x0000000000000000"
"3090","2751.2","2745","2752","13801","13801","13801","False","-338.8","below","106.7","38.19","115.07","50.1","51","94.4","94.9","True","10.86","8.9661","9.1207","0.1545","347965067501.9405","byte/s","True","17","20","0x0000000000000000"
