"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","13801","13801","13801","True","-1.8","none","74.28","20.81","80.02","47.6","48","96","66.29","True","12.463","10.4831","10.6647","0.1815","3249098370638.03","FLOP/s","True","20","23","0x0000000000000000"
"1395","1387","1387","1387","13117.3","810","13801","True","-8","none","76.59","13.18","82.95","46.6","48","90.5","68.63","True","12.343","9.9885","10.1139","0.1254","3409995264288.681","FLOP/s","True","19","23","0x0000000000000000"
"1545","1537","1537","1537","13079.3","810","13801","True","-8","none","76","14.04","85.73","46.4","47","90.9","67.63","True","11.865","9.4425","9.5849","0.1423","3607168087737.274","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","13036.8","810","13801","True","-7","none","83.18","15.17","92.93","47.4","48","93.4","73.78","True","11.349","9.1728","9.324","0.1512","3713223725719.194","FLOP/s","True","17","21","0x0000000000000000"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","92.15","16.82","101.54","48.4","49","94.1","81.67","True","11.374","9.1196","9.2559","0.1363","3734873031321.596","FLOP/s","True","17","21","0x0000000000000000"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","102.48","28.96","110.94","49.5","51","95.7","90.65","True","11.404","9.0743","9.214","0.1397","3753538145826.9976","FLOP/s","True","17","21","0x0000000000000000"
"2167","2145.9","2145","2160","13801","13801","13801","True","-21.1","none","103.74","36.47","111.95","50.1","51","95.9","91.79","True","11.35","9.0609","9.2008","0.1399","3759088358300.098","FLOP/s","True","17","21","0x0000000000000000"
"2317","2310","2310","2310","13036.8","810","13801","True","-7","none","107.41","20.03","119.23","50.8","52","93.4","95.19","True","11.349","9.0435","9.1895","0.146","3766315851273.106","FLOP/s","True","17","21","0x0000000000000000"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","118.42","23.7","131","52.6","54","93.4","105.35","True","11.345","9.0112","9.1587","0.1475","3779815087278.7524","FLOP/s","True","17","21","0x0000000000000000"
"2625","2611.2","2610","2617","13801","13801","13801","True","-13.8","none","132.35","26.92","145.31","54.9","57","94.8","117.63","True","11.34","8.9975","9.1414","0.1439","3785554830065.7544","FLOP/s","True","17","21","0x0000000000000000"
"2782","2731.3","2722","2760","13801","13801","13801","False","-50.7","below","144.25","46.93","156.54","57.1","59","95.6","128.22","True","11.25","9.0273","9.1533","0.126","3773059956859.566","FLOP/s","True","17","21","0x0000000000000000"
"2932","2732.2","2722","2760","13401","7001","13801","False","-199.8","below","140.86","29.23","157.13","57.2","59","93.4","125.55","True","11.216","9.02","9.1486","0.1286","3776134500607.6284","FLOP/s","True","17","21","0x0000000000000000"
"3090","2731.6","2722","2760","13801","13801","13801","False","-358.4","below","144.54","38.88","157.19","57.6","60","95.6","128.52","True","11.32","8.9933","9.135","0.1417","3787341595404.244","FLOP/s","True","17","21","0x0000000000000000"
