"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13801","13801","13801","True","-1","none","51.18","44.35","52.07","41.2","42","97.6","46.46","True","21.597","18.2716","18.5306","0.259","7221126485960.251","FLOP/s","True","34","40","0x0000000000000400"
"1395","1388.3","1387","1395","13801","13801","13801","True","-6.7","none","55.12","26.08","57.04","43.9","45","97.8","50.15","True","18.811","16.0734","16.3531","0.2796","8208677131551.199","FLOP/s","True","31","35","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","61.81","34.56","64.71","46.3","47","97.2","55.67","True","17.136","14.4129","14.604","0.1912","9154421491160.21","FLOP/s","True","27","32","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","70.95","31.39","73.74","49.2","50","97.1","63.11","True","15.619","12.9436","13.1632","0.2196","10193538776508.55","FLOP/s","True","24","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","86.83","56.47","89.93","53","54","99","76.6","True","14.532","11.7651","11.8941","0.129","11214661023850.613","FLOP/s","True","22","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","101.17","61.45","106.19","53.8","55","96.9","88.09","True","13.376","10.8065","10.9299","0.1234","12209429734339.703","FLOP/s","True","20","25","0x0000000000000400"
"2167","2152.4","2152","2160","13801","13801","13801","True","-14.6","none","109","77.18","112.3","53.8","55","96.1","94.46","True","12.848","10.2403","10.3654","0.1251","12884525418269.81","FLOP/s","True","19","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","123.91","98.62","127.63","56.1","58","97.4","105.16","True","11.851","9.3164","9.452","0.1356","14162296954418.139","FLOP/s","True","17","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","145.25","66.82","155.79","60.2","62","96.6","121.41","True","11.302","8.7072","8.8569","0.1497","15153127177541.312","FLOP/s","True","16","21","0x0000000000000400"
"2625","2587.8","2565","2610","13801","13801","13801","False","-37.2","below","174.11","101.89","181.81","64.8","67","96.5","144.64","True","10.828","8.2418","8.3668","0.1251","16008902784176.615","FLOP/s","True","15","20","0x0000000000000004;0x0000000000000400"
"2782","2588.4","2565","2625","13801","13801","13801","False","-193.6","below","175.36","123.19","183.66","65.4","67","97","146.83","True","10.742","8.2624","8.4023","0.1399","15968824900575.467","FLOP/s","True","15","20","0x0000000000000400"
"2932","2597.8","2572","2715","13801","13801","13801","False","-334.2","below","171.15","80.61","181.68","65.5","67","99.1","142.03","True","10.758","8.2793","8.4102","0.1309","15936288774615.701","FLOP/s","True","15","20","0x0000000000000400"
"3090","2590.7","2572","2647","13801","13801","13801","False","-499.3","below","173.78","111.98","180.77","65.8","67","97.1","145.14","True","10.794","8.2974","8.4476","0.1502","15901539457760.8","FLOP/s","True","15","20","0x0000000000000400"
