"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"840","840","840","840","7301","7301","7301","True","0","none","64.39","15.97","67.86","48.4","49","97.6","55.14","True","21.536","16.7107","17.0514","0.3406","231316658184.59143","byte/s","True","31","39","0x0000000000000001;0x0000000000000000"
"945","945","945","945","7301","7301","7301","True","0","none","67.65","12.81","71.42","45.5","46","96.4","56.68","True","19.672","14.8689","15.2446","0.3757","259970236554.06207","byte/s","True","27","35","0x0000000000000001;0x0000000000000000"
"1050","1050","1050","1050","7301","7301","7301","True","0","none","71.71","37.7","74.82","44","45","96.6","59.32","True","18.364","13.7603","14.0484","0.2881","280914783112.2253","byte/s","True","25","33","0x0000000000000001;0x0000000000000000"
"1155","1155","1155","1155","7030.5","810","7301","True","0","none","73.3","12.82","78.26","43.2","44","93.1","61.5","True","17.089","12.6589","12.9246","0.2657","305357118196.8099","byte/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1260","1260","1260","1260","7301","7301","7301","True","0","none","75.67","21.49","81.06","42.7","44","98.4","62.93","True","16.071","12.0093","12.2716","0.2623","321873401093.87744","byte/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1365","1365","1365","1365","7301","7301","7301","True","0","none","78.93","27.63","83.62","43","44","95.9","64.88","True","15.432","11.7373","11.9571","0.2198","329331057917.13995","byte/s","True","22","28","0x0000000000000001;0x0000000000000000"
"1470","1470","1470","1470","7301","7301","7301","True","0","none","84","25.8","89.92","43.8","45","98.1","68.94","True","15.74","11.6324","11.9144","0.282","332300775971.0045","byte/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1575","1575","1575","1575","7301","7301","7301","True","0","none","89.09","42.5","94.21","44.7","46","96.8","73.24","True","15.32","11.5869","11.8236","0.2367","333606399844.129","byte/s","True","22","28","0x0000000000000001;0x0000000000000000"
"1680","1680","1680","1680","7301","7301","7301","True","0","none","94.56","22.67","101.86","46.2","48","99.9","82.81","True","14.609","11.5778","11.7688","0.191","333870005395.5916","byte/s","True","22","27","0x0000000000000001;0x0000000000000000"
"1785","1785","1785","1785","7006","810","7301","True","0","none","100.44","18.78","110.09","47.9","50","93.8","88.71","True","14.639","11.5778","11.7753","0.1974","333868084852.0129","byte/s","True","22","27","0x0000000000000001;0x0000000000000000"
"1890","1890","1890","1890","7301","7301","7301","True","0","none","114.29","35.64","122.98","51","53","98","100","True","14.124","11.5718","11.782","0.2102","334041256133.27075","byte/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1995","1924.6","1912","1927","7301","7301","7301","False","-70.4","below","116.57","23.61","126.18","52.5","55","94","102.24","True","14.163","11.5701","11.7611","0.191","334090227087.65466","byte/s","True","22","26","0x0000000000000400"
"2100","1922.7","1905","1927","7006","810","7301","False","-177.3","below","118.25","23.66","126.42","53.1","55","93","104.48","True","14.599","11.571","11.7709","0.1999","334065173945.5729","byte/s","True","22","27","0x0000000000000400"
