"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"840","840","840","840","7301","7301","7301","True","0","none","66.49","56.82","67.85","38.6","41","98.3","59.84","True","33.819","28.3527","28.8174","0.4646","4653569022312.2705","FLOP/s","True","53","62","0x0000000000000001;0x0000000000000000"
"945","945","945","945","7301","7301","7301","True","0","none","72.58","61.78","73.71","42","44","98.1","64.43","True","30.536","25.1804","25.6525","0.4721","5239850584787.158","FLOP/s","True","47","56","0x0000000000000001;0x0000000000000000"
"1050","1050","1050","1050","7301","7301","7301","True","0","none","80.22","60.27","81.81","44.8","47","98.7","70","True","27.828","22.6023","22.9299","0.3276","5837509338218.273","FLOP/s","True","42","51","0x0000000000000001;0x0000000000000000"
"1155","1155","1155","1155","7301","7301","7301","True","0","none","88.78","80.04","90.39","47.2","49","98.3","76.61","True","25.696","20.5074","20.7913","0.2838","6433833251606.136","FLOP/s","True","38","47","0x0000000000000001;0x0000000000000000"
"1260","1260","1260","1260","7301","7301","7301","True","0","none","96.06","92.99","97.48","48.8","51","97.8","81.78","True","24.049","18.7766","19.1252","0.3486","7026910184171.56","FLOP/s","True","35","44","0x0000000000000001;0x0000000000000000"
"1365","1365","1365","1365","7301","7301","7301","True","0","none","106.81","59.2","110.45","51.4","53","98.3","90.7","True","22.438","17.308","17.6198","0.3118","7623128800401.796","FLOP/s","True","33","41","0x0000000000000001;0x0000000000000000"
"1470","1470","1470","1470","7301","7301","7301","True","0","none","117.38","65.1","121.66","54.1","56","97.3","98.52","True","20.808","16.0613","16.3749","0.3136","8214876592746.742","FLOP/s","True","31","38","0x0000000000000001;0x0000000000000000"
"1575","1575","1575","1575","7301","7301","7301","True","0","none","138.33","89.27","143.05","57.5","60","100","115.03","True","19.699","14.9803","15.2411","0.2609","8807685110171.105","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1680","1680","1680","1680","7301","7301","7301","True","0","none","159.71","62.44","168.13","61.5","64","99.2","130.67","True","18.701","14.0418","14.2658","0.224","9396323529183.344","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1785","1686.1","1612","1725","7301","7301","7301","False","-98.9","below","166.34","106.62","171.06","63.3","66","98.6","136.75","True","18.646","13.9927","14.2049","0.2122","9429291373886.812","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000004"
"1890","1691.6","1552","1890","7301","7301","7301","False","-198.4","below","165.34","92.43","170.75","64.5","67","97.1","136.18","True","18.706","14.0382","14.291","0.2528","9398727726981.172","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1995","1687","1575","1860","7301","7301","7301","False","-308","below","166.35","108.88","171.37","65.2","68","98.4","136.96","True","18.705","14.0497","14.3176","0.2679","9391057724494.617","FLOP/s","True","27","34","0x0000000000000004;0x0000000000000400"
"2100","1678","1635","1702","7301","7301","7301","False","-422","below","164.86","68.4","170.39","65.4","68","99","131.57","True","19.265","14.0494","14.3333","0.2839","9391242946694.998","FLOP/s","True","26","34","0x0000000000000004;0x0000000000000400"
