"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","8648.1","810","9251","True","0","none","122.33","14.61","143.32","45.4","47","87.9","90.03","True","11.056","7.1049","7.2197","0.1148","544054754551.60535","byte/s","True","14","20","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","136.26","74.84","144.28","48","49","100","95.78","True","11.551","7.1049","7.2303","0.1254","544056492792.88824","byte/s","True","13","21","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","136.22","69.12","144.53","49.5","51","100","94","True","10.969","7.1006","7.2154","0.1148","544388018342.06213","byte/s","True","13","20","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","134.9","57.12","145.48","51.3","53","100","93.27","True","11.045","7.1022","7.2188","0.1166","544260303907.6546","byte/s","True","13","20","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","134.55","48.62","146.64","53","54","94.8","95.77","True","11.544","7.0989","7.2248","0.1259","544516490733.29193","byte/s","True","13","21","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","8648.1","810","9251","True","0","none","125","17.81","147.75","53.9","56","90.4","93.02","True","11.025","7.0971","7.2022","0.1051","544654532095.2638","byte/s","True","14","20","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","142.25","79.23","149.82","56.1","57","100","100.97","True","11.553","7.0958","7.201","0.1052","544757633067.9183","byte/s","True","13","21","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","139.77","21.9","160.51","57.6","59","93","104.29","True","11.064","7.0896","7.2079","0.1183","545229530604.01855","byte/s","True","14","20","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","8648.1","810","9251","True","0","none","145.43","23.83","167.86","55.6","57","90.5","109.02","True","11.073","7.074","7.1997","0.1257","546434378817.54755","byte/s","True","14","20","0x0000000000000001;0x0000000000000000"
"1815","1815","1815","1815","9251","9251","9251","True","0","none","163.72","45.36","181.13","55.1","56","99.5","118.62","True","11.492","7.0769","7.1926","0.1156","546206884902.9482","byte/s","True","13","21","0x0000000000000001;0x0000000000000000"
"1920","1920","1920","1920","8648.1","810","9251","True","0","none","182.46","29.98","208.61","56.8","59","92.9","136.89","True","11.098","7.073","7.2053","0.1323","546511650773.02924","byte/s","True","14","20","0x0000000000000001;0x0000000000000000"
"2025","1946.8","1935","1950","9251","9251","9251","False","-78.2","below","191.5","38.17","214.23","56.9","59","97","143.8","True","11.138","7.0789","7.1994","0.1205","546054540689.88477","byte/s","True","14","20","0x0000000000000000"
"2130","1945.4","1935","1950","9270.2","9251","9501","False","-184.6","below","187.16","33.97","215.46","56.5","59","93.6","136.65","True","11.609","7.0805","7.2168","0.1363","545929613055.4567","byte/s","True","13","21","0x0000000000000000"
