target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,330.4887968543472,131.22,9251.0,1790358617.2923,1790358629.1948,0.819,1335.0,23,-420
960,960.0,348.3528750330096,135.24,9251.0,1790358640.9358,1790358652.2609,0.819,1335.0,22,-420
1065,1065.0,365.05063894300525,141.17,9251.0,1790358664.2571,1790358675.0725,0.819,1335.0,22,-420
1170,1170.0,378.6841283948015,141.41,9251.0,1790358686.8826,1790358697.3015,0.819,1335.0,21,-420
1275,1275.0,389.53729434459166,144.24,9251.0,1790358709.0159,1790358719.1324,0.819,1335.0,20,-420
1380,1380.0,398.6001555629842,149.55,9251.0,1790358731.2991,1790358741.1894,0.819,1335.0,20,-420
1485,1485.0,406.5390078011381,149.01,9251.0,1790358753.4515,1790358763.1526,0.819,1410.0,20,-420
1605,1605.0,414.8748016130172,157.62,9251.0,1790358774.9883,1790358784.4981,0.856,1530.0,19,-420
1710,1710.0,421.470051283512,174.58,9251.0,1790358796.5827,1790358805.9455,0.9,1620.0,18,-420
1815,1815.0,427.7437634598959,196.29,9251.0,1790358817.7157,1790358826.9234,0.963,1725.0,18,-420
1920,1920.0,433.04514191339774,223.97,9251.0,1790358838.8464,1790358847.9494,1.044,1815.0,18,-420
2025,1943.4,434.262569467693,232.28,9251.0,1790358859.8498,1790358868.935,1.081,1845.0,18,-420
2130,1939.7,434.10409721756776,230.98,9251.0,1790358880.893,1790358889.9827,1.075,1830.0,18,-420
