target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6690.025227673768,129.61,9258.1,1790360454.5518,1790360473.6772,0.812,1335.0,38,-420
960,960.0,7515.656423418554,138.46,9251.0,1790360485.8315,1790360502.8755,0.812,1335.0,34,-420
1065,1065.0,8336.513250488682,151.74,9251.0,1790360514.9569,1790360530.3079,0.812,1335.0,31,-420
1170,1170.0,9159.763010622673,159.57,9251.0,1790360542.6437,1790360556.5935,0.812,1335.0,28,-420
1275,1275.0,9983.644784553531,168.96,9251.0,1790360568.629,1790360581.4532,0.812,1335.0,25,-420
1380,1380.0,10804.974348029453,179.07,9251.0,1790360593.4819,1790360605.3056,0.812,1335.0,24,-420
1485,1485.0,11622.325672250561,182.92,9251.0,1790360617.2639,1790360628.3121,0.812,1410.0,22,-420
1605,1605.0,12559.952187205166,213.98,9251.0,1790360640.6001,1790360650.7679,0.856,1530.0,21,-420
1710,1710.0,13371.052140245643,244.95,9251.0,1790360662.7902,1790360672.3496,0.906,1620.0,19,-420
1815,1750.6,13732.098695351508,264.12,9251.0,1790360684.3186,1790360693.642,0.938,1680.0,19,-420
1920,1762.1,13742.214044149687,270.71,9251.0,1790360705.9249,1790360715.2366,0.931,1665.0,18,-420
2025,1760.3,13701.836571777792,269.36,9251.0,1790360727.6776,1790360737.0133,0.938,1680.0,19,-420
2130,1756.8,13722.996321228926,268.19,9251.0,1790360749.3313,1790360758.6431,0.938,1680.0,19,-420
