"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9258.1","9251","9501","True","0","none","129.61","16.14","137.85","55.7","57","95.3","111.29","True","1790360454.5518","1790360473.6772","23.339","18.7848","19.128","0.3432","6690025227673.769","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","138.46","26.02","147.65","57.7","59","97.5","116.57","True","1790360485.8315","1790360502.8755","21.167","16.7212","17.0496","0.3284","7515656423418.555","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","151.74","84.26","156.62","57.3","58","98.4","125.43","True","1790360514.9569","1790360530.3079","19.548","15.0747","15.3553","0.2806","8336513250488.683","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","159.57","61.78","168.26","57.8","60","96.8","129.41","True","1790360542.6437","1790360556.5935","17.892","13.7199","13.9552","0.2353","9159763010622.674","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","168.96","63.6","177.58","58","59","98.5","135.07","True","1790360568.629","1790360581.4532","16.872","12.5877","12.8226","0.2349","9983644784553.531","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","179.07","86.24","187.53","58.5","60","99.8","140.58","True","1790360593.4819","1790360605.3056","15.702","11.6308","11.8177","0.1869","10804974348029.453","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","182.92","44.47","197.66","58.6","60","99.2","142.68","True","1790360617.2639","1790360628.3121","15.207","10.8129","11.0488","0.2359","11622325672250.56","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","213.98","76.66","228.89","60.6","63","96.8","162.36","True","1790360640.6001","1790360650.7679","14.135","10.0057","10.1667","0.161","12559952187205.166","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","244.95","44.1","268.73","63.3","65","98.2","183.05","True","1790360662.7902","1790360672.3496","13.571","9.3987","9.5612","0.1625","13371052140245.643","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1815","1750.6","1695","1770","9251","9251","9251","False","-64.4","below","264.12","39.8","289.92","65.1","68","97.4","197.81","True","1790360684.3186","1790360693.642","13.547","9.1516","9.3232","0.1716","13732098695351.508","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1920","1762.1","1695","1920","9251","9251","9251","False","-157.9","below","270.71","32","291.25","65.2","68","94.4","204.2","True","1790360705.9249","1790360715.2366","13.548","9.1449","9.3106","0.1657","13742214044149.688","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2025","1760.3","1740","1815","9251","9251","9251","False","-264.7","below","269.36","78.1","290.17","65.5","68","96","204","True","1790360727.6776","1790360737.0133","13.542","9.1718","9.3348","0.1629","13701836571777.793","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2130","1756.8","1680","1950","9251","9251","9251","False","-373.2","below","268.19","66.89","292.73","65.5","68","95.4","202.99","True","1790360749.3313","1790360758.6431","13.563","9.1577","9.3147","0.157","13722996321228.926","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
