target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8150.099257217619,129.79,9251.0,1790361430.4166,1790361446.9271,0.819,1335.0,33,-420
960,960.0,9145.294825919784,136.56,9251.0,1790361459.5651,1790361474.2371,0.812,1335.0,29,-420
1065,1065.0,10136.021631260806,149.44,9251.0,1790361487.0722,1790361500.3359,0.819,1335.0,27,-420
1170,1170.0,11126.39522421268,157.1,9251.0,1790361513.0289,1790361525.0562,0.812,1335.0,24,-420
1275,1275.0,12123.917228474991,164.01,9251.0,1790361537.3222,1790361548.354,0.819,1335.0,22,-420
1380,1380.0,13147.998342364095,170.34,9251.0,1790361560.9982,1790361571.1883,0.812,1335.0,20,-420
1485,1485.0,14160.744747825722,177.52,9251.0,1790361583.7233,1790361593.192,0.812,1410.0,18,-420
1605,1605.0,15295.282818740458,207.35,9251.0,1790361605.8844,1790361614.6877,0.856,1530.0,17,-420
1710,1710.0,16302.743783441209,244.24,9251.0,1790361626.9532,1790361635.2113,0.906,1620.0,16,-420
1815,1765.0,16831.045545892575,273.43,9251.0,1790361647.3994,1790361655.3633,0.938,1680.0,15,-420
1920,1768.0,16825.073513375282,273.78,9251.0,1790361667.4256,1790361675.3819,0.931,1665.0,15,-420
2025,1763.0,16824.804469232567,271.56,9251.0,1790361688.0057,1790361695.9662,0.931,1665.0,15,-420
2130,1778.0,16827.594020434437,271.62,9251.0,1790361708.4667,1790361716.4364,0.938,1680.0,16,-420
