target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,564.6345102362984,132.25,9251.0,1790358336.5743,1790358345.8545,0.819,1335.0,19,-420
960,960.0,565.6703981887007,134.17,9251.0,1790358358.0936,1790358367.346,0.819,1335.0,19,-420
1065,1065.0,566.6865437633683,142.09,9251.0,1790358379.1211,1790358388.3477,0.819,1335.0,19,-420
1170,1170.0,567.0728945383413,140.46,9251.0,1790358400.2939,1790358409.5273,0.819,1335.0,19,-420
1275,1275.0,567.4681649381613,139.62,9251.0,1790358421.2983,1790358430.5327,0.819,1335.0,19,-420
1380,1380.0,567.3035816853969,138.76,9251.0,1790358442.4263,1790358451.678,0.819,1335.0,19,-420
1485,1485.0,568.1771913065292,145.26,9251.0,1790358463.5986,1790358472.804,0.819,1410.0,18,-420
1605,1605.0,568.7392051856089,149.77,9251.0,1790358484.7794,1790358493.997,0.856,1530.0,18,-420
1710,1710.0,569.0623189780816,160.71,9251.0,1790358505.8252,1790358515.0301,0.906,1620.0,18,-420
1815,1815.0,569.5244935014373,171.09,9251.0,1790358526.8877,1790358536.0811,0.963,1725.0,18,-420
1920,1920.0,569.6603932576544,191.06,9251.0,1790358547.9787,1790358557.1652,1.044,1815.0,19,-420
2025,1948.2,569.976655663324,199.03,9251.0,1790358568.9935,1790358578.1996,1.081,1845.0,19,-420
2130,1948.2,569.9940695910263,197.8,9251.0,1790358590.011,1790358599.199,1.081,1845.0,18,-420
