target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,282.3956743000307,101.69,9251.0,1790359194.1071,1790359213.557,0.819,1335.0,39,-420
960,960.0,317.3179588549219,107.73,9251.0,1790359225.4693,1790359242.7957,0.812,1335.0,34,-420
1065,1065.0,351.99863560216323,113.25,9251.0,1790359254.7353,1790359270.3458,0.819,1335.0,31,-420
1170,1170.0,386.6393869651026,117.2,9251.0,1790359282.432,1790359296.6596,0.819,1335.0,29,-420
1275,1275.0,421.1527860145032,121.95,9251.0,1790359308.9434,1790359321.9666,0.812,1335.0,26,-420
1380,1380.0,455.77045575553143,127.74,9251.0,1790359333.8055,1790359345.8389,0.812,1335.0,24,-420
1485,1485.0,490.4672759371355,127.83,9251.0,1790359358.2701,1790359369.46,0.819,1410.0,22,-420
1605,1605.0,530.0631561266241,146.54,9251.0,1790359381.5161,1790359391.8654,0.856,1530.0,21,-420
1710,1710.0,565.2232600717094,163.6,9251.0,1790359404.2818,1790359413.9907,0.906,1620.0,19,-420
1815,1815.0,600.5843877706418,195.6,9251.0,1790359425.8985,1790359435.048,0.963,1710.0,18,-420
1920,1920.0,635.3868025751524,237.09,9251.0,1790359446.9709,1790359455.6158,1.05,1815.0,17,-420
2025,1935.9,639.1650662584423,248.36,9251.0,1790359467.9741,1790359476.565,1.069,1830.0,17,-420
2130,1935.9,638.9851343157886,244.84,9251.0,1790359488.5688,1790359497.1704,1.081,1830.0,17,-420
