target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,537.7107721439899,134.15,9251.0,1790358055.6155,1790358064.925,0.819,1335.0,19,-420
960,960.0,537.8697458101196,133.81,9251.0,1790358077.2349,1790358086.5293,0.819,1335.0,19,-420
1065,1065.0,538.0317913707531,133.9,9251.0,1790358098.2846,1790358107.6073,0.819,1335.0,19,-420
1170,1170.0,537.8168872365748,132.61,9251.0,1790358119.4522,1790358128.7457,0.819,1335.0,19,-420
1275,1275.0,538.1839063526264,135.36,9251.0,1790358140.4962,1790358149.783,0.819,1335.0,19,-420
1380,1380.0,538.2912863034371,138.06,9251.0,1790358161.6059,1790358170.8944,0.819,1335.0,18,-420
1485,1485.0,538.4958873182203,137.87,9251.0,1790358182.7187,1790358192.015,0.819,1410.0,18,-420
1605,1605.0,539.4084785305639,144.43,9251.0,1790358203.7738,1790358213.0571,0.856,1530.0,18,-420
1710,1710.0,539.6255506830983,151.48,9251.0,1790358224.859,1790358234.1355,0.9,1620.0,18,-420
1815,1815.0,540.0979937251692,165.62,9251.0,1790358245.8826,1790358255.1276,0.963,1725.0,18,-420
1920,1920.0,540.2822022199815,186.26,9251.0,1790358266.9646,1790358276.2226,1.044,1815.0,19,-420
2025,1945.0,540.354749021372,193.11,8782.1,1790358288.029,1790358297.2825,1.075,1845.0,19,-420
2130,1947.4,540.3921844537703,198.87,9251.0,1790358309.1891,1790358318.4672,1.075,1845.0,19,-420
