target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6432.064212503749,142.75,9251.0,1790360132.8473,1790360151.6987,0.8155,1335.0,38,-420
960,960.0,7221.7534649822865,153.94,9251.0,1790360163.6952,1790360180.5136,0.812,1335.0,34,-420
1065,1065.0,8005.665170051854,163.61,8949.5,1790360192.43,1790360207.5703,0.812,1335.0,30,-420
1170,1170.0,8783.934236672092,175.24,9251.0,1790360219.8708,1790360233.6618,0.812,1335.0,28,-420
1275,1275.0,9527.697851130108,185.66,9251.0,1790360245.8397,1790360258.5645,0.812,1335.0,26,-420
1380,1380.0,10274.736732153533,188.92,9251.0,1790360270.7069,1790360282.5085,0.812,1335.0,23,-420
1485,1485.0,11139.21053307108,203.29,9251.0,1790360294.6113,1790360305.4941,0.812,1410.0,21,-420
1605,1605.0,12049.51675073228,228.17,9251.0,1790360317.8063,1790360327.8494,0.856,1515.0,20,-420
1710,1707.4,12803.35076276149,272.27,9251.0,1790360339.958,1790360349.4035,0.9,1620.0,19,-420
1815,1715.3,12795.789992666596,267.16,9251.0,1790360361.6711,1790360371.1354,0.9,1620.0,18,-420
1920,1690.6,12780.379565095784,265.55,9251.0,1790360383.2496,1790360392.7234,0.894,1605.0,18,-420
2025,1702.9,12787.717639662955,271.58,9251.0,1790360404.8522,1790360414.3001,0.9,1620.0,19,-420
2130,1705.6,12769.263207264807,272.74,9251.0,1790360426.53,1790360436.0102,0.906,1620.0,19,-420
