"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","134.15","65.15","141.19","53.1","54","100","100.92","True","1790358055.6155","1790358064.925","13.565","9.1477","9.3137","0.166","537710772143.98987","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","133.81","50.87","142.61","55.3","57","99.2","99.28","True","1790358077.2349","1790358086.5293","13.016","9.145","9.2958","0.1508","537869745810.1197","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","133.9","44.31","145.92","57.2","58","94.4","99.51","True","1790358098.2846","1790358107.6073","13.007","9.1422","9.3216","0.1794","538031791370.7532","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","132.61","26.57","145.18","55.2","56","98","98.99","True","1790358119.4522","1790358128.7457","13.056","9.1459","9.2897","0.1438","537816887236.5747","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","135.36","21.47","144.54","54.1","56","97.3","101.13","True","1790358140.4962","1790358149.783","13.01","9.1396","9.2853","0.1457","538183906352.6264","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","138.06","65.7","145.55","56.8","58","100","103.16","True","1790358161.6059","1790358170.8944","12.999","9.1378","9.286","0.1482","538291286303.43713","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","137.87","53.3","148.6","56.5","58","97.9","103.72","True","1790358182.7187","1790358192.015","13.006","9.1343","9.2972","0.1629","538495887318.22034","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","144.43","49.15","157.63","57.1","58","94.8","108.69","True","1790358203.7738","1790358213.0571","13.077","9.1189","9.2835","0.1646","539408478530.5639","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","151.48","41.31","164.01","56.4","57","95.4","114.14","True","1790358224.859","1790358234.1355","12.97","9.1152","9.2721","0.1569","539625550683.09827","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1815","1815","1815","1815","9251","9251","9251","True","0","none","165.62","54.03","179.87","56.8","59","94.7","124.89","True","1790358245.8826","1790358255.1276","13.002","9.1072","9.2435","0.1363","540097993725.16925","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1920","1920","1920","1920","9251","9251","9251","True","0","none","186.26","49.88","202.52","58.2","60","96.3","141.07","True","1790358266.9646","1790358276.2226","13.008","9.1041","9.2593","0.1552","540282202219.9815","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2025","1945","1935","1950","8782.1","810","9251","False","-80","below","193.11","33.18","211.4","57.9","60","94.4","153.08","True","1790358288.029","1790358297.2825","13.037","9.1029","9.2535","0.1506","540354749021.372","byte/s","True","18","24","0x0000000000000600;0x0000000000000400"
"2130","1947.4","1935","1950","9251","9251","9251","False","-182.6","below","198.87","92.7","211.02","58.3","59","100","150.62","True","1790358309.1891","1790358318.4672","13.025","9.1023","9.2764","0.1742","540392184453.7702","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
