"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","142.75","17.74","151.95","56.5","59","96.3","121.59","True","1790360132.8473","1790360151.6987","22.783","18.5125","18.8531","0.3405","6432064212503.749","FLOP/s","True","35","42","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","153.94","34.56","162.94","57.1","58","97.1","128.61","True","1790360163.6952","1790360180.5136","20.636","16.4882","16.8195","0.3313","7221753464982.286","FLOP/s","True","31","38","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","8949.5","810","9251","True","0","none","163.61","16.62","172.91","57.4","59","93.7","134.71","True","1790360192.43","1790360207.5703","19.509","14.8737","15.1447","0.271","8005665170051.8545","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","175.24","78.95","184.17","58","59","100","141.71","True","1790360219.8708","1790360233.6618","17.932","13.5559","13.7978","0.242","8783934236672.093","FLOP/s","True","25","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","185.66","86.05","194.35","58.4","60","100","148","True","1790360245.8397","1790360258.5645","16.806","12.4976","12.7276","0.2299","9527697851130.107","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","188.92","27.97","206.4","58.7","60","98.2","148.61","True","1790360270.7069","1790360282.5085","15.711","11.589","11.7985","0.2096","10274736732153.533","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","203.29","62.33","218.1","59.2","61","96.2","157.9","True","1790360294.6113","1790360305.4941","15.163","10.6896","10.8816","0.192","11139210533071.08","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","228.17","28.35","252.2","61","63","97.1","173.64","True","1790360317.8063","1790360327.8494","14.113","9.882","10.0461","0.1641","12049516750732.281","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1710","1707.4","1695","1710","9251","9251","9251","True","-2.6","none","272.27","112.2","289.7","64.3","67","100","203.61","True","1790360339.958","1790360349.4035","13.596","9.3002","9.4452","0.145","12803350762761.49","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1815","1715.3","1695","1815","9251","9251","9251","False","-99.7","below","267.16","64.17","290.47","64.3","67","95.4","200.49","True","1790360361.6711","1790360371.1354","13.574","9.3057","9.4649","0.1592","12795789992666.596","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1920","1690.6","1605","1725","9251","9251","9251","False","-229.4","below","265.55","46.88","290.17","64.4","67","97.6","200.84","True","1790360383.2496","1790360392.7234","13.577","9.3169","9.4728","0.1559","12780379565095.783","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2025","1702.9","1635","1950","9251","9251","9251","False","-322.1","below","271.58","36.14","289.45","64.8","68","95.2","205.71","True","1790360404.8522","1790360414.3001","13.554","9.3116","9.4522","0.1406","12787717639662.955","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2130","1705.6","1695","1725","9251","9251","9251","False","-424.4","below","272.74","98.3","291.22","65.8","68","96.9","206.18","True","1790360426.53","1790360436.0102","13.616","9.325","9.4727","0.1477","12769263207264.807","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
