"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","136.53","30.45","145.02","56.2","58","97","115.08","True","1790361112.9889","1790361129.9145","21.175","16.6551","16.9285","0.2734","8898287511816.213","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","143.39","18.86","153.62","56.4","58","94.6","118.87","True","1790361142.149","1790361157.5123","19.531","15.071","15.3577","0.2866","9833574890471.52","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","153.46","53.05","162.88","57.6","59","98.3","125.3","True","1790361169.7755","1790361183.844","18.513","13.8017","14.0702","0.2685","10737983519856.824","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","162.37","70.5","170.7","57.2","58","97.4","130.52","True","1790361196.2412","1790361209.2837","17.376","12.7818","13.0459","0.2641","11594757495639.094","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","169.26","75.89","178.21","57.7","59","98.5","134.33","True","1790361221.701","1790361233.8273","16.289","11.9244","12.1255","0.2012","12428529462928.287","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","169.63","24.75","186.09","57.4","59","96.4","133.89","True","1790361246.1227","1790361257.5091","15.678","11.1957","11.3883","0.1926","13237371474698.52","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","182.69","52.96","196.7","58","59","98.2","142.68","True","1790361269.8555","1790361280.6197","15.167","10.557","10.7599","0.2029","14038347010978.541","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","201.38","27.71","222.06","59.1","61","95.1","153.07","True","1790361293.0532","1790361303.1546","14.144","9.9357","10.108","0.1723","14916128287175.352","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","235.08","64.08","254.56","61.7","64","97.9","178.59","True","1790361315.3321","1790361324.9513","14.113","9.4657","9.625","0.1593","15656748757850.297","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1815","1797.4","1770","1815","9251","9251","9251","True","-17.6","none","263.05","36.17","289.9","64.2","67","96","197.08","True","1790361337.4852","1790361346.7615","13.639","9.1137","9.2743","0.1605","16261417571067.713","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1920","1812.4","1770","1920","9251","9251","9251","False","-107.6","below","261.36","31.66","289.94","63.8","67","90.2","197.93","True","1790361359.1815","1790361368.4453","13.52","9.1168","9.2608","0.144","16255938296826.512","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2025","1797.4","1785","1815","9251","9251","9251","False","-227.6","below","272.68","111.03","290.67","65.4","68","95.1","206.49","True","1790361380.6745","1790361389.9663","13.544","9.1215","9.2901","0.1686","16247576412540.867","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2130","1799.1","1770","1905","9251","9251","9251","False","-330.9","below","270.72","94.45","289.65","65.2","67","99.6","204.92","True","1790361402.3429","1790361411.6098","13.534","9.1159","9.2717","0.1557","16257482408159.86","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
