"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","131.34","47.33","140.5","52.1","53","95.4","97.32","True","1790306960.5889","1790306969.8887","13.02","9.127","9.2983","0.1713","538925513477.45703","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","129.72","26.19","141.55","54","55","97.4","98.09","True","1790306981.7524","1790306991.0484","13.519","9.1195","9.2925","0.1729","539368777995.5442","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","129.44","15.44","142.99","55.7","57","94.2","96.1","True","1790307003.3946","1790307012.6764","13.009","9.1157","9.2783","0.1626","539594827340.63605","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","135.82","57.2","144.23","57.5","58","100","102.44","True","1790307024.5073","1790307033.758","13.533","9.1184","9.2558","0.1374","539438926269.6494","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","136.51","49.07","145.01","54.9","55","100","101.66","True","1790307046.0678","1790307055.3578","12.984","9.1209","9.2895","0.1687","539291463902.1857","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","136.1","54.79","144.37","53.6","55","99.3","101.8","True","1790307067.1283","1790307076.3876","13.032","9.1173","9.2599","0.1426","539499080565.68396","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","134.75","37.48","145.45","55.9","57","95.4","100.94","True","1790307088.2638","1790307097.5212","13.008","9.1096","9.26","0.1504","539958036342.4569","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","142.32","40.49","153.84","58.3","59","97.8","106.68","True","1790307109.2664","1790307118.5214","13.024","9.0967","9.2592","0.1626","540726263705.12524","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","151.96","28.5","162.12","56.4","57","97.2","114.31","True","1790307130.356","1790307139.6294","13.032","9.0956","9.2716","0.176","540790338231.02625","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","168.16","95.51","174.64","56.1","57","100","126.37","True","1790307151.4085","1790307160.6368","12.97","9.0905","9.2284","0.1378","541089908730.105","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","185.88","99.31","198.23","57.4","59","100","140.42","True","1790307172.4536","1790307181.711","12.987","9.0855","9.2567","0.1713","541392373616.6096","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2010","1950","1950","1950","9251","9251","9251","False","-60","below","197.08","85.88","210.21","58.2","59","98.4","148.72","True","1790307193.5729","1790307202.8143","13.007","9.0785","9.247","0.1685","541804917537.2585","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
"2115","1950","1950","1950","9251","9251","9251","False","-165","below","197.91","84.65","210.1","57.8","59","99.1","149.41","True","1790307214.5598","1790307223.7994","12.982","9.0824","9.2417","0.1593","541575951667.2631","byte/s","True","17","24","0x0000000000000600;0x0000000000000400"
