"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","132.74","66.92","138.35","53.7","55","100","104.26","True","1790307522.0478","1790307533.9652","15.718","11.7156","11.912","0.1964","330830806075.3545","byte/s","True","22","29","0x0000000000000001;0x0000000000000000"
"960","960","960","960","8849","810","9251","True","0","none","128.56","15.64","143.59","56.1","58","92.1","104.85","True","1790307545.7832","1790307557.1134","15.194","11.1209","11.3289","0.208","348522272843.505","byte/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","142.3","64.78","148.91","55.5","56","99.8","109.65","True","1790307569.093","1790307579.8979","14.605","10.6144","10.809","0.1947","365153625905.7702","byte/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","141.12","40.95","151.28","55.8","58","95.8","108.24","True","1790307591.769","1790307602.2089","14.61","10.2316","10.4374","0.2058","378813715361.99445","byte/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","143.78","17.1","155.27","57.9","59","94.8","109.91","True","1790307614.4896","1790307624.6063","14.073","9.9421","10.1192","0.1771","389845676930.8333","byte/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","150.46","75.45","157.5","55.9","57","100","113.54","True","1790307636.5204","1790307646.3879","13.585","9.7144","9.8661","0.1517","398984703564.9792","byte/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","147.71","32.72","160.13","54.3","55","97.5","111.8","True","1790307658.3389","1790307668.0278","13.549","9.5251","9.6901","0.165","406912251088.2031","byte/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","153.67","26.65","168.4","55.4","57","98.3","116.9","True","1790307679.8676","1790307689.3915","13.558","9.3649","9.5192","0.1543","413874866343.5891","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","170.34","22.75","183.55","58.9","60","94.2","129.14","True","1790307701.4622","1790307710.8227","13.538","9.2131","9.3618","0.1486","420690935904.048","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","188.7","72.75","201.87","58.6","60","95.7","140.96","True","1790307723.1287","1790307732.3813","13.058","9.0795","9.2561","0.1766","426882228453.5521","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","217.74","89.4","232.74","59.4","61","97.9","162.89","True","1790307744.1845","1790307753.3189","13.015","8.9633","9.135","0.1717","432416366832.50525","byte/s","True","16","24","0x0000000000000001;0x0000000000000000"
"2010","1947.2","1935","1950","9251","9251","9251","False","-62.8","below","230.22","67.45","249.68","60.2","62","94.8","173.01","True","1790307765.3196","1790307774.4063","12.987","8.9234","9.0813","0.1579","434353029579.2334","byte/s","True","16","24","0x0000000000000600;0x0000000000000400"
"2115","1935.9","1935","1950","8754.5","810","9251","False","-179.1","below","219.24","31.17","249.67","59.4","62","88.7","172.81","True","1790307786.2674","1790307795.3765","13.003","8.9251","9.1067","0.1816","434266199215.3822","byte/s","True","17","24","0x0000000000000400"
