target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,276.1074304491274,144.2,9251.0,1790307813.3648,1790307824.2759,0.819,1335.0,22,-420
960,960.0,289.4841101623166,150.95,9251.0,1790307836.1932,1790307846.5989,0.819,1335.0,21,-420
1065,1065.0,300.68903059478185,151.92,9251.0,1790307858.8786,1790307868.8588,0.819,1335.0,20,-420
1170,1170.0,308.83964712969623,155.87,9251.0,1790307880.9513,1790307890.6747,0.819,1335.0,19,-420
1275,1275.0,315.3401951818077,161.56,9251.0,1790307902.5446,1790307912.072,0.812,1335.0,19,-420
1380,1380.0,320.9059901501323,162.84,9251.0,1790307924.1296,1790307933.5037,0.819,1335.0,19,-420
1485,1485.0,325.8444585049986,162.28,9251.0,1790307945.2744,1790307954.5071,0.819,1410.0,19,-420
1590,1590.0,328.3944378118581,168.29,9251.0,1790307966.3624,1790307975.4967,0.85,1515.0,19,-420
1695,1695.0,329.93705220995264,184.08,9251.0,1790307987.3498,1790307996.4661,0.897,1605.0,18,-420
1800,1800.0,330.9102033962232,208.74,9251.0,1790308008.5718,1790308017.6625,0.95,1695.0,18,-420
1905,1905.0,331.2344800726232,239.5,9251.0,1790308029.6825,1790308038.7718,1.038,1800.0,18,-420
2010,1936.9,331.233826450791,254.94,9251.0,1790308050.6465,1790308059.7291,1.069,1830.0,18,-420
2115,1937.8,331.2187455856747,253.46,9251.0,1790308071.7054,1790308080.7711,1.075,1830.0,18,-420
