"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","157.5","79.97","163.44","56.5","59","98.4","129.06","True","1790308742.1266","1790308757.0155","18.962","14.6092","14.8937","0.2844","6151858921160.973","FLOP/s","True","27","35","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","169.94","84.2","177.21","57.2","58","100","136.08","True","1790308769.1589","1790308782.4213","17.38","13.0258","13.259","0.2332","6899709701721.973","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","178.48","22.12","189.05","57.8","60","97.7","139.2","True","1790308794.5279","1790308806.4877","15.724","11.7563","11.954","0.1977","7644771351780.526","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","189.66","60.61","203.4","58","59","96","144.83","True","1790308818.3229","1790308829.2343","14.665","10.7157","10.9112","0.1955","8387114200725.568","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","199.67","20.87","215.34","58.2","60","95.9","151.18","True","1790308841.0876","1790308851.104","14.172","9.8618","10.0153","0.1535","9113338635920.35","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","209.62","59.04","226.65","58.9","61","95.2","156.57","True","1790308863.3611","1790308872.6861","13.544","9.1676","9.3277","0.1601","9803391030427.934","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","214.47","55","234","58.6","61","99.5","157.87","True","1790308884.9781","1790308894.0667","12.996","8.9169","9.0906","0.1737","10079078808834.816","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","223.67","28.45","249.59","59.7","62","96.9","167.53","True","1790308906.0829","1790308915.4406","13.55","9.1651","9.35","0.1849","9806118623287.97","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9265.7","9251","9501","True","0","none","252.26","24.87","272.82","61.4","64","94.8","185.44","True","1790308927.6852","1790308936.9102","13.042","9.0731","9.2236","0.1505","9905520056286.139","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1763.8","1725","1770","9251","9251","9251","False","-36.2","below","272.52","105.22","290.04","62.9","65","98","204.07","True","1790308948.812","1790308958.0702","13.545","9.097","9.2608","0.1638","9879516473194.906","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004"
"1905","1764.7","1725","1905","9251","9251","9251","False","-140.3","below","270.61","86.25","289.76","63.1","66","94.9","200.29","True","1790308970.4009","1790308979.6603","13.018","9.0931","9.2573","0.1642","9883734523445.838","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"2010","1760.3","1665","1935","9251","9251","9251","False","-249.7","below","267.4","69.28","291.86","63.4","66","94.9","199.07","True","1790308991.4543","1790309000.7387","12.99","9.0959","9.2816","0.1857","9880681800016.258","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000600"
"2115","1748.8","1605","1875","9251","9251","9251","False","-366.2","below","266.54","50.85","289.7","63.5","66","96.9","198.35","True","1790309012.5365","1790309021.7894","13.023","9.0981","9.258","0.1599","9878304082194.898","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000400"
