"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","130.33","24.8","137.86","56.1","58","98.2","111.74","True","1790309360.6534","1790309379.8555","23.434","18.8901","19.1962","0.3062","6652737191094.322","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","137.99","29","145.58","56.2","57","97.8","116.1","True","1790309392.2111","1790309409.394","21.158","16.819","17.1803","0.3613","7471963125795.996","FLOP/s","True","32","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","149.78","71.82","156.14","57.6","59","98.9","123.73","True","1790309421.3813","1790309436.8268","19.562","15.1669","15.4475","0.2807","8285873395383.258","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","157.34","62.57","165.67","57.2","58","97.3","127.46","True","1790309448.9535","1790309462.9748","17.867","13.7986","14.02","0.2214","9107475443750.97","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","168.9","77.27","177.44","58.1","60","97.9","134.67","True","1790309474.866","1790309487.7647","16.87","12.6532","12.9051","0.2519","9931954782232.805","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","176.13","68.14","186.32","58.1","59","98.3","139.58","True","1790309499.9267","1790309511.8396","16.225","11.7095","11.9197","0.2102","10732357599608.389","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","182.12","46.12","196.12","58.7","60","100","141.75","True","1790309524.0686","1790309535.1463","15.207","10.8771","11.0744","0.1973","11553684255792.422","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","209.74","84.88","222.94","60.1","62","98.2","158.88","True","1790309547.3621","1790309557.6833","14.08","10.1615","10.316","0.1544","12367296463859.99","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","238.9","59.17","260.89","62.5","64","97.8","178.58","True","1790309569.5428","1790309579.241","13.57","9.5327","9.7002","0.1675","13183108026742.48","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1766.5","1710","1800","9251","9251","9251","False","-33.5","below","260.38","30.48","290.06","64.1","67","96.6","195.76","True","1790309591.2521","1790309600.5802","13.56","9.1718","9.3277","0.1559","13701868093270.477","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1758.5","1710","1770","9251","9251","9251","False","-146.5","below","278.15","156.82","290.03","65.4","68","100","208.55","True","1790309612.7805","1790309622.1367","13.59","9.1952","9.3516","0.1564","13666944341079.76","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004"
"2010","1765.6","1740","1770","9251","9251","9251","False","-244.4","below","274.47","117.97","289.99","65.4","68","96.6","207.6","True","1790309634.4078","1790309643.769","13.596","9.1928","9.3606","0.1678","13670513451308.422","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2115","1758.5","1665","1905","9251","9251","9251","False","-356.5","below","268.62","75.4","291.41","65.2","68","98.4","202.05","True","1790309656.1102","1790309665.4635","13.559","9.2","9.353","0.153","13659931529544.652","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
