"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","113.44","109.82","114.78","54.4","56","98.5","97.33","True","1790309684.4752","1790309704.87","25.01","20.0411","20.3915","0.3504","2748501134148.2705","FLOP/s","True","38","46","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","120.23","104.38","123.62","57.7","58","98.8","101.18","True","1790309717.4958","1790309735.6908","22.852","17.9231","18.195","0.2718","3073287065876.3013","FLOP/s","True","33","42","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","125.94","118.46","127.93","55.3","56","97.6","103.58","True","1790309748.3337","1790309764.8173","21.15","16.2276","16.4847","0.2571","3394402905984.357","FLOP/s","True","30","39","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","130.7","104.93","133.73","55.6","57","99","106.23","True","1790309777.4447","1790309792.4931","19.607","14.8176","15.0552","0.2376","3717399350264.0996","FLOP/s","True","27","36","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","136.13","97.9","139.99","58.6","59","97","108.81","True","1790309805.0869","1790309818.9515","18.432","13.6482","13.87","0.2218","4035901356110.62","FLOP/s","True","25","34","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","141.25","92.22","145.59","56.7","57","98.8","111.13","True","1790309831.5635","1790309844.4295","17.327","12.6456","12.8661","0.2205","4355897040375.684","FLOP/s","True","23","32","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","144.05","49.49","152.16","55.3","56","98","115.06","True","1790309856.934","1790309868.9131","16.237","11.7855","11.9787","0.1932","4673781971216.417","FLOP/s","True","23","30","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","161.29","80.19","169.59","57.6","59","98","127.36","True","1790309881.2051","1790309892.4379","15.721","11.0337","11.2313","0.1976","4992225811384.159","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","178.84","51.55","192.03","58.6","60","98","138.53","True","1790309904.9289","1790309915.4588","14.639","10.3649","10.5351","0.1702","5314366716106.671","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","213.45","110.77","224.54","60.7","62","100","162.92","True","1790309927.6061","1790309937.552","14.131","9.7866","9.945","0.1584","5628422241320.007","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","255.91","86.86","277.06","63.7","66","97.9","192.59","True","1790309949.789","1790309959.2351","13.564","9.2817","9.4448","0.163","5934558068371.562","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"2010","1920","1890","1935","9251","9251","9251","False","-90","below","266.12","52.07","288.8","64.9","67","97.3","200.9","True","1790309971.4313","1790309980.8291","13.494","9.2113","9.3963","0.185","5979959998430.667","FLOP/s","True","18","25","0x0000000000000404;0x0000000000000004;0x0000000000000400"
"2115","1922.5","1890","1950","9251","9251","9251","False","-192.5","below","263.95","39.09","288.87","65.2","68","94.2","199.31","True","1790309992.9769","1790310002.3376","13.541","9.2179","9.3627","0.1448","5975674707972.696","FLOP/s","True","18","25","0x0000000000000404;0x0000000000000004;0x0000000000000400"
