target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8104.270710361759,128.2,9251.0,1790310338.5543,1790310355.1686,0.812,1335.0,33,-420
960,960.0,9088.913455452011,137.36,9251.0,1790310367.5822,1790310382.3187,0.812,1335.0,29,-420
1065,1065.0,10080.019206157593,144.99,9251.0,1790310395.1964,1790310408.5315,0.812,1335.0,27,-420
1170,1170.0,11067.430963911973,153.1,9251.0,1790310421.196,1790310433.2532,0.812,1335.0,24,-420
1275,1275.0,12046.550663927002,158.81,9251.0,1790310445.8934,1790310456.9906,0.812,1335.0,22,-420
1380,1380.0,13070.313086276152,167.06,9251.0,1790310469.709,1790310479.9798,0.812,1335.0,20,-420
1485,1485.0,14096.818899922122,181.88,9251.0,1790310492.3994,1790310501.9142,0.812,1410.0,19,-420
1590,1590.0,15061.494153275442,200.25,9251.0,1790310514.1004,1790310523.0132,0.85,1515.0,18,-420
1695,1695.0,16063.905095384072,236.64,9266.6,1790310535.2236,1790310543.6058,0.9,1605.0,16,-420
1800,1779.0,16785.91960619842,272.0,9251.0,1790310556.3067,1790310564.2854,0.931,1665.0,16,-420
1905,1778.0,16795.73754468825,270.53,9251.0,1790310576.8618,1790310584.8284,0.938,1680.0,16,-420
2010,1774.0,16772.88879636059,267.24,9251.0,1790310597.4197,1790310605.4004,0.938,1680.0,16,-420
2115,1767.0,16762.1594444967,267.73,9251.0,1790310617.949,1790310625.9468,0.938,1680.0,16,-420
