"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","100.16","27.78","104.27","53.2","55","97.4","86.6","True","1790308098.9916","1790308118.4413","23.824","19.0912","19.4497","0.3585","282600835506.31757","FLOP/s","True","36","44","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","105.7","32.95","111.96","56.8","58","99.8","89.49","True","1790308130.9123","1790308148.1936","21.249","16.9979","17.2838","0.2859","317403167403.0968","FLOP/s","True","32","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9259.6","9251","9501","True","0","none","111.6","15.97","116.72","54.7","55","95.8","93.01","True","1790308160.1863","1790308175.7904","19.477","15.3201","15.605","0.2849","352163942936.7349","FLOP/s","True","29","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","117.33","55.73","121.93","55","57","98.6","96.4","True","1790308187.6924","1790308201.8631","18.424","13.9417","14.1754","0.2337","386982611580.25366","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","122.11","58.4","126.96","57.5","58","99","99.15","True","1790308214.1593","1790308227.2037","17.312","12.7951","13.0466","0.2515","421660034623.96466","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","122.83","25.13","132.11","55.1","56","96.3","98.71","True","1790308239.5632","1790308251.5835","16.323","11.8303","12.0229","0.1926","456047898362.7367","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","128.55","30.65","137.87","54.9","57","98.6","101.19","True","1790308264.0047","1790308275.2059","15.179","10.9908","11.2014","0.2106","490882152596.20886","FLOP/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","146.8","78.16","154.05","58.8","60","100","114.11","True","1790308287.1348","1790308297.606","14.632","10.2662","10.465","0.1988","525528211732.21936","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9251","9251","9251","True","0","none","163.04","55.41","174.96","58.1","59","97.6","123.76","True","1790308309.8569","1790308319.6269","13.567","9.6178","9.7737","0.1558","560955622069.4222","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","9251","9251","9251","True","0","none","185.39","50.39","201.06","58.9","60","100","138.62","True","1790308331.4257","1790308340.6507","13.033","9.0601","9.225","0.165","595490300441.6006","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","9251","9251","9251","True","0","none","223.1","34.05","247.46","61.2","63","96.5","165.41","True","1790308352.5351","1790308361.2515","12.975","8.559","8.7165","0.1575","630351884077.8854","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000000"
"2010","1936.9","1935","1950","8723.4","810","9251","False","-73.1","below","238.13","33.67","266.2","62.4","65","89.1","187.97","True","1790308373.6861","1790308382.2694","12.999","8.4286","8.5808","0.1523","640106731745.6523","FLOP/s","True","16","24","0x0000000000000600;0x0000000000000400"
"2115","1935.9","1935","1950","9251","9251","9251","False","-179.1","below","248.96","106.04","266.31","62.9","65","94.6","182.74","True","1790308394.7197","1790308403.3169","12.498","8.4391","8.6","0.1608","639304863704.7222","FLOP/s","True","16","23","0x0000000000000600;0x0000000000000400"
