"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","128.2","117.62","130.98","56","58","98.8","104.99","True","1790310338.5543","1790310355.1686","21.187","16.2805","16.611","0.3305","8104270710361.759","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","137.36","112.51","141.84","58","59","100","111.26","True","1790310367.5822","1790310382.3187","19.484","14.5167","14.7399","0.2231","9088913455452.012","FLOP/s","True","27","36","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","144.99","95.52","149.01","56.6","57","99","114.24","True","1790310395.1964","1790310408.5315","17.953","13.0894","13.3303","0.2409","10080019206157.592","FLOP/s","True","24","33","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","153.1","93.1","159.76","57.4","59","98.4","118.13","True","1790310421.196","1790310433.2532","16.829","11.9216","12.0581","0.1365","11067430963911.973","FLOP/s","True","22","31","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","158.81","61.48","167.56","57.3","59","97.5","124.26","True","1790310445.8934","1790310456.9906","15.721","10.9526","11.0973","0.1447","12046550663927.002","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","167.06","17.59","179.9","57.6","60","95.8","128.88","True","1790310469.709","1790310479.9798","14.683","10.0947","10.2694","0.1746","13070313086276.152","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","181.88","73.36","193.62","58.4","60","98.3","136.67","True","1790310492.3994","1790310501.9142","13.586","9.3597","9.5146","0.1549","14096818899922.121","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","9251","9251","9251","True","0","none","200.25","31.41","220.98","59.5","62","95.2","147.89","True","1790310514.1004","1790310523.0132","13.081","8.7602","8.9096","0.1495","15061494153275.441","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","9266.6","9251","9501","True","0","none","236.64","24.04","257.77","61.8","64","94.4","173.84","True","1790310535.2236","1790310543.6058","12.998","8.2135","8.3822","0.1687","16063905095384.072","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000000"
"1800","1779","1770","1800","9251","9251","9251","True","-21","none","272","109.2","289.52","64.2","67","100","197.58","True","1790310556.3067","1790310564.2854","12.481","7.8602","7.9741","0.1138","16785919606198.42","FLOP/s","True","15","23","0x0000000000000001;0x0000000000000004"
"1905","1778","1770","1800","9251","9251","9251","False","-127","below","270.53","92.09","289.64","64.6","67","98.4","198.13","True","1790310576.8618","1790310584.8284","12.57","7.8556","7.9675","0.1119","16795737544688.25","FLOP/s","True","15","23","0x0000000000000001;0x0000000000000004"
"2010","1774","1755","1785","9251","9251","9251","False","-236","below","267.24","78.62","289.69","64.8","67","97.7","196.82","True","1790310597.4197","1790310605.4004","12.467","7.8663","7.9808","0.1144","16772888796360.588","FLOP/s","True","15","23","0x0000000000000004;0x0000000000000400"
"2115","1767","1755","1785","9251","9251","9251","False","-348","below","267.73","76.76","291.01","64.8","67","100","197.05","True","1790310617.949","1790310625.9468","12.516","7.8714","7.9971","0.1257","16762159444496.701","FLOP/s","True","15","23","0x0000000000000004;0x0000000000000400"
