target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,330.8308060753545,132.74,9251.0,1790307522.0478,1790307533.9652,0.819,1335.0,24,-420
960,960.0,348.522272843505,128.56,8849.0,1790307545.7832,1790307557.1134,0.812,1335.0,23,-420
1065,1065.0,365.1536259057702,142.3,9251.0,1790307569.093,1790307579.8979,0.819,1335.0,22,-420
1170,1170.0,378.81371536199447,141.12,9251.0,1790307591.769,1790307602.2089,0.819,1335.0,21,-420
1275,1275.0,389.8456769308333,143.78,9251.0,1790307614.4896,1790307624.6063,0.812,1335.0,20,-420
1380,1380.0,398.9847035649792,150.46,9251.0,1790307636.5204,1790307646.3879,0.812,1335.0,20,-420
1485,1485.0,406.9122510882031,147.71,9251.0,1790307658.3389,1790307668.0278,0.819,1410.0,19,-420
1590,1590.0,413.87486634358913,153.67,9251.0,1790307679.8676,1790307689.3915,0.85,1515.0,19,-420
1695,1695.0,420.690935904048,170.34,9251.0,1790307701.4622,1790307710.8227,0.894,1605.0,19,-420
1800,1800.0,426.8822284535521,188.7,9251.0,1790307723.1287,1790307732.3813,0.95,1695.0,18,-420
1905,1905.0,432.4163668325053,217.74,9251.0,1790307744.1845,1790307753.3189,1.031,1800.0,18,-420
2010,1947.2,434.3530295792334,230.22,9251.0,1790307765.3196,1790307774.4063,1.081,1845.0,18,-420
2115,1935.9,434.2661992153822,219.24,8754.5,1790307786.2674,1790307795.3765,1.081,1845.0,18,-420
