target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,282.6008355063176,100.16,9251.0,1790308098.9916,1790308118.4413,0.819,1335.0,39,-420
960,960.0,317.4031674030968,105.7,9251.0,1790308130.9123,1790308148.1936,0.812,1335.0,34,-420
1065,1065.0,352.16394293673494,111.6,9259.6,1790308160.1863,1790308175.7904,0.819,1335.0,32,-420
1170,1170.0,386.98261158025366,117.33,9251.0,1790308187.6924,1790308201.8631,0.819,1335.0,29,-420
1275,1275.0,421.66003462396463,122.11,9251.0,1790308214.1593,1790308227.2037,0.812,1335.0,26,-420
1380,1380.0,456.0478983627367,122.83,9251.0,1790308239.5632,1790308251.5835,0.812,1335.0,24,-420
1485,1485.0,490.88215259620887,128.55,9251.0,1790308264.0047,1790308275.2059,0.812,1410.0,22,-420
1590,1590.0,525.5282117322193,146.8,9251.0,1790308287.1348,1790308297.606,0.85,1515.0,21,-420
1695,1695.0,560.9556220694222,163.04,9251.0,1790308309.8569,1790308319.6269,0.894,1605.0,20,-420
1800,1800.0,595.4903004416005,185.39,9251.0,1790308331.4257,1790308340.6507,0.95,1695.0,19,-420
1905,1905.0,630.3518840778854,223.1,9251.0,1790308352.5351,1790308361.2515,1.038,1800.0,17,-420
2010,1936.9,640.1067317456524,238.13,8723.4,1790308373.6861,1790308382.2694,1.075,1830.0,17,-420
2115,1935.9,639.3048637047222,248.96,9251.0,1790308394.7197,1790308403.3169,1.081,1830.0,17,-420
