target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8845.697002785757,136.48,9251.0,1790310020.5781,1790310037.6179,0.819,1335.0,34,-420
960,960.0,9781.119496426207,144.44,9251.0,1790310049.7701,1790310065.1993,0.812,1335.0,31,-420
1065,1065.0,10678.013627349424,150.71,9251.0,1790310077.3462,1790310091.4815,0.812,1335.0,28,-420
1170,1170.0,11536.928721030868,156.37,9251.0,1790310103.9296,1790310117.0377,0.812,1335.0,26,-420
1275,1275.0,12356.924722705784,165.55,9251.0,1790310129.2506,1790310141.4528,0.812,1335.0,24,-420
1380,1380.0,13157.726699056626,173.85,9251.0,1790310153.5369,1790310165.0141,0.812,1335.0,22,-420
1485,1485.0,13956.059418340212,177.51,9251.0,1790310177.3569,1790310188.1871,0.812,1410.0,22,-420
1590,1590.0,14729.46386259462,202.26,9251.0,1790310200.5946,1790310210.8108,0.85,1515.0,20,-420
1695,1695.0,15485.566862544978,222.83,9251.0,1790310223.4268,1790310233.1322,0.9,1605.0,19,-420
1800,1800.0,16197.42251535698,259.15,9251.0,1790310245.4279,1790310254.7492,0.956,1710.0,19,-420
1905,1807.1,16221.196738802646,268.6,8754.5,1790310267.0969,1790310276.3974,0.963,1710.0,19,-420
2010,1801.8,16197.616715339373,269.98,9251.0,1790310288.6695,1790310297.9779,0.956,1710.0,19,-420
2115,1795.6,16191.461938949371,269.65,9251.0,1790310310.2038,1790310319.5081,0.956,1710.0,19,-420
