"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1380","1378.5","1372","1380","13801","13801","13801","True","-1.5","none","65.49","38.26","68.4","45","46","96.7","58.51","True","17.335","14.1604","14.3892","0.2288","9317642403013.564","FLOP/s","True","27","32","0x0000000000000400"
"1410","1402","1402","1402","13801","13801","13801","True","-8","none","66.07","27.5","69.95","47.2","48","98.7","58.99","True","16.788","13.9899","14.1866","0.1966","9431162344736.258","FLOP/s","True","26","31","0x0000000000000400"
"1440","1432","1432","1432","13801","13801","13801","True","-8","none","68.61","42.01","71.59","49.2","50","98.8","61.04","True","16.328","13.6226","13.8412","0.2186","9685446632749.291","FLOP/s","True","26","30","0x0000000000000400"
"1470","1462","1462","1462","13801","13801","13801","True","-8","none","70.18","44.81","73.35","50.8","52","98.6","62.6","True","16.301","13.4418","13.6389","0.1971","9815746777087.145","FLOP/s","True","25","30","0x0000000000000400"
"1507","1500","1500","1500","13801","13801","13801","True","-7","none","72.49","23","76.36","52.5","53","100","64.12","True","15.797","12.8135","13.0282","0.2147","10297068239583.717","FLOP/s","True","24","29","0x0000000000000004;0x0000000000000400"
"1537","1530","1530","1530","13801","13801","13801","True","-7","none","73.99","38.86","77.13","51.2","52","98.6","65.32","True","15.323","12.5707","12.7606","0.1899","10495973772492.135","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1567","1560","1560","1560","13801","13801","13801","True","-7","none","76.35","47.03","78.86","50.3","51","99.7","67.45","True","15.25","12.3502","12.5645","0.2143","10683368377238.312","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1597","1590","1590","1590","13801","13801","13801","True","-7","none","79.24","60.88","81.57","49.9","51","97","69.38","True","14.688","12.0931","12.3043","0.2113","10910505489530.559","FLOP/s","True","23","27","0x0000000000000004;0x0000000000000400"
"1627","1620","1620","1620","13801","13801","13801","True","-7","none","80.68","51.84","83.59","49.5","51","93.1","70.87","True","14.687","11.8824","12.0384","0.156","11103954183075.186","FLOP/s","True","22","27","0x0000000000000004;0x0000000000000400"
"1665","1657","1657","1657","13801","13801","13801","True","-8","none","81.41","33.45","86.05","50.1","51","98.4","71.05","True","14.177","11.6138","11.7586","0.1449","11360776600243.799","FLOP/s","True","21","26","0x0000000000000004;0x0000000000000400"
"1695","1687","1687","1687","13801","13801","13801","True","-8","none","87.14","56.53","89.94","50.6","52","98.4","76","True","14.188","11.3837","11.5303","0.1466","11590393579752.17","FLOP/s","True","21","26","0x0000000000000400"
"1725","1717","1717","1717","13801","13801","13801","True","-8","none","88.43","40.41","93.05","51.2","52","98.6","76.49","True","13.636","11.1884","11.3197","0.1313","11792692532829.416","FLOP/s","True","21","25","0x0000000000000400"
"1755","1747","1747","1747","13801","13801","13801","True","-8","none","93.29","71.32","95.89","51.6","52","98.8","81.46","True","13.609","11.0068","11.1651","0.1583","11987299895624.422","FLOP/s","True","20","25","0x0000000000000400"
