"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","15816.9","810","16301","True","-1.3","none","64.5","11.55","72.43","44.8","46","94.1","59.97","True","1790184689.1149","1790184705.9879","18.849","16.6059","16.8724","0.2664","3802852378368.4414","FLOP/s","True","32","35","0x0000000000000001;0x0000000000000000"
"1395","1393.6","1387","1395","16301","16301","16301","True","-1.4","none","69.7","11.96","78.93","45.4","47","93.3","64.19","True","1790184716.0456","1790184730.9332","16.78","14.6628","14.8856","0.2228","4306801793961.5806","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1545","1543.1","1537","1545","16301","16301","16301","True","-1.9","none","76.14","14.55","85.25","46.3","47","97","69.5","True","1790184740.8627","1790184754.2516","15.615","13.1988","13.3885","0.1897","4784505062551.726","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","79.46","13.08","90.46","46.7","48","95","72.3","True","1790184764.5074","1790184776.5071","14.042","11.8275","11.9979","0.1704","5339262781143.837","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15526.4","810","16301","True","-7","none","87.8","12.49","101.54","48.1","50","92.4","79.03","True","1790184786.6028","1790184797.5663","12.955","10.8119","10.9632","0.1514","5840788932052.594","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15485.7","810","16301","True","-8","none","102.25","13.03","118.52","50.5","52","94.3","90.34","True","1790184807.5772","1790184817.614","11.859","9.9054","10.0375","0.1321","6375287697332.874","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","118.17","17.52","135.62","52.6","55","94.8","104.45","True","1790184827.4632","1790184836.7643","11.307","9.1507","9.3026","0.1519","6901128424745.451","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2317","2294.1","2287","2310","16301","16301","16301","True","-22.9","none","126.68","22.71","143.45","54.4","57","95.8","110.11","True","1790184846.8201","1790184855.6252","10.751","8.6673","8.8058","0.1385","7286018651590.718","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2475","2447.6","2430","2467","15332.8","810","16301","True","-27.4","none","130.56","18.44","153.03","55.4","58","93.3","112.91","True","1790184865.6115","1790184873.8937","10.234","8.1493","8.2819","0.1326","7749100479508.048","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2625","2577.7","2557","2617","16301","16301","16301","False","-47.3","below","137.1","19.09","158.72","56.3","59","94.2","117.22","True","1790184883.9116","1790184891.845","9.738","7.8399","7.9335","0.0935","8054888853354.916","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2782","2751.4","2677","2775","15194.5","810","16301","False","-30.6","below","138.23","15.36","167.13","57.3","60","91.7","116.66","True","1790184901.6627","1790184909.0462","9.133","7.2803","7.3818","0.1014","8674026255874.741","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2776.4","2610","2925","16301","16301","16301","False","-155.6","below","148.23","23.31","165.37","58.2","61","94.6","125.39","True","1790184918.8521","1790184926.2213","9.131","7.27","7.3739","0.1039","8686347884494.976","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2796.3","2587","3015","16301","16301","16301","False","-293.7","below","144.23","19.47","165.2","58.2","62","92.4","122.77","True","1790184936.0391","1790184943.4312","9.149","7.2967","7.3953","0.0985","8654535204580.295","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
