"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.5","1230","1237","16306.3","16301","16501","True","-1.5","none","59.83","11.7","66.19","45.4","46","95.1","56.41","True","1790184980.1325","1790185000.6161","22.65","20.175","20.4845","0.3095","4004861006089.4014","FLOP/s","True","38","42","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","15845.4","810","16301","True","-1.9","none","66.02","11.77","72.69","45.8","47","94.9","61.67","True","1790185010.8375","1790185028.9341","19.965","17.8025","18.094","0.2915","4538582906891.261","FLOP/s","True","34","37","0x0000000000000001;0x0000000000000000"
"1545","1542.9","1537","1545","15784.6","810","16301","True","-2.1","none","70.71","12.1","77.79","46.4","47","95.4","65.7","True","1790185038.8169","1790185054.9389","18.353","15.8994","16.1214","0.222","5081843552465.105","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15727.3","810","16301","True","-7","none","73.89","12.43","82.93","47","48","94.9","68.34","True","1790185065.2136","1790185079.872","16.739","14.41","14.6577","0.2477","5607085275860.475","FLOP/s","True","27","31","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","83.6","14.04","92.08","48.4","50","96.5","76.34","True","1790185090.0013","1790185103.3275","15.626","13.1312","13.3302","0.199","6153171317897.23","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15627.5","810","16301","True","-8","none","97.6","13.3","110.74","50.3","52","92.3","88.07","True","1790185113.6764","1790185125.8609","14.018","12.0185","12.186","0.1675","6722823500098.969","FLOP/s","True","23","26","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15563.3","810","16301","True","-7","none","110.42","17.88","127.99","52.6","55","91.1","99.66","True","1790185135.8268","1790185147.1262","13.476","11.1271","11.3022","0.1752","7261405893306.943","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2317","2300.2","2295","2310","15526.4","810","16301","True","-16.8","none","117.65","17.56","135.15","54.2","57","92.4","105.37","True","1790185157.2244","1790185167.9306","12.916","10.5311","10.7026","0.1716","7672362722447.514","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2475","2455","2445","2467","15485.7","810","16301","True","-20","none","125.18","17.76","143.88","55.5","58","93.9","110.71","True","1790185178.1822","1790185188.1887","11.889","9.8769","10.0058","0.1289","8180553853139.497","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2625","2587.6","2572","2617","16312.1","16301","16501","False","-37.4","below","130.24","18.98","150.47","56.5","58","94.1","114.41","True","1790185198.1116","1790185207.6636","11.3","9.4231","9.557","0.1339","8574515976583.842","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2782","2765.3","2760","2775","16301","16301","16301","True","-16.7","none","141.11","23.16","161.66","58.4","61","95.2","122.91","True","1790185217.4696","1790185226.2809","10.777","8.687","8.8121","0.1251","9301043356439.047","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2932","2920.2","2917","2925","15268.3","810","16301","True","-11.8","none","161.15","21.43","180.43","60.5","64","89.2","140.55","True","1790185236.3176","1790185244.5941","10.286","8.1311","8.2766","0.1455","9936945308501.562","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"3090","2966.7","2910","3015","16314.3","16301","16501","False","-123.3","below","165.68","23.39","188.79","62.2","65","92.7","144.21","True","1790185254.6272","1790185262.7606","10.217","8.038","8.1333","0.0953","10051995005743.107","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
