target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.3,311.51729680060447,59.41,15485.7,1790183622.0189,1790183632.17,0.72,1215.0,20,-420
1395,1393.2,326.46637363413,61.22,15440.4,1790183642.4516,1790183652.1461,0.72,1245.0,19,-420
1545,1543.1,341.891908587149,62.82,15389.8,1790183662.3731,1790183671.6315,0.72,1297.0,18,-420
1702,1695.0,372.1228369325884,65.9,16301.0,1790183681.7547,1790183690.2625,0.72,1447.0,17,-420
1852,1840.7,389.83426513383034,71.98,16301.0,1790183700.0724,1790183708.1786,0.745,1582.0,16,-420
2010,2002.0,406.90839660214607,76.98,15194.5,1790183718.3848,1790183726.1537,0.795,1777.0,15,-420
2167,2160.0,411.0456503412032,86.37,16301.0,1790183736.119,1790183743.8059,0.84,1927.0,15,-420
2317,2289.8,409.3006613839983,84.79,15194.5,1790183753.8844,1790183761.6112,0.84,1942.0,16,-420
2475,2440.4,409.15510527451073,88.35,16301.0,1790183771.6277,1790183779.3672,0.845,1957.0,15,-420
2625,2568.6,409.5597159313598,85.61,15194.5,1790183789.369,1790183797.0858,0.845,1957.0,15,-420
2782,2762.0,411.3098798226213,89.62,16301.0,1790183807.14,1790183814.8274,0.855,1980.0,15,-420
2932,2925.0,415.113904603694,93.78,16315.3,1790183824.8679,1790183832.485,0.895,2115.0,15,-420
3090,3015.0,416.3724924052284,101.35,16301.0,1790183842.607,1790183850.2018,0.92,2190.0,15,-420
