"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","16301","16301","16301","True","-0.7","none","58.41","47.99","61.75","44.4","45","97.3","52.68","True","1790186268.481","1790186286.2551","20.53","17.496","17.7749","0.2789","7541252273204.134","FLOP/s","True","32","38","0x0000000000000001;0x0000000000000000"
"1395","1393.3","1387","1395","16301","16301","16301","True","-1.7","none","63.03","25.22","68.27","45.2","46","98","56.9","True","1790186296.9148","1790186312.4412","18.38","15.3156","15.5268","0.2111","8614819417700.786","FLOP/s","True","29","34","0x0000000000000001;0x0000000000000000"
"1545","1542.8","1537","1545","16301","16301","16301","True","-2.2","none","68.54","28.81","73.86","46","47","99.4","61.27","True","1790186323.344","1790186337.2747","16.683","13.7078","13.9303","0.2225","9625267884270.463","FLOP/s","True","26","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","75.52","53.34","80.37","46.8","48","98.5","66.96","True","1790186347.9603","1790186360.5154","15.111","12.37","12.5546","0.1847","10666261653718.191","FLOP/s","True","23","28","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","86.7","41.98","92.74","48.4","49","98","75.39","True","1790186371.1329","1790186382.548","14.025","11.2931","11.415","0.1219","11683391284175.871","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","102.59","51.62","110.61","50.9","52","97.8","88.27","True","1790186393.1087","1790186403.5963","12.951","10.348","10.49","0.142","12750413662481.518","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","120.01","55.85","130.04","53.8","56","97.8","101.4","True","1790186414.0796","1790186423.7393","11.863","9.5301","9.6586","0.1285","13844702084251.03","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2317","2296.2","2287","2302","16301","16301","16301","True","-20.8","none","130.11","67.71","139.71","55.6","57","97.6","108.81","True","1790186433.9815","1790186443.1575","11.339","9.0421","9.1756","0.1335","14591845259011.088","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2475","2448.6","2445","2460","16301","16301","16301","True","-26.4","none","140.19","94.98","151.55","57.3","60","97.4","116.5","True","1790186453.3116","1790186461.9099","10.797","8.4741","8.5963","0.1222","15569991834880.941","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2625","2578.2","2565","2602","16301","16301","16301","False","-46.8","below","140.86","50.18","158.2","58.5","61","99.3","115.18","True","1790186472.1653","1790186480.3102","10.268","8.0508","8.1459","0.0951","16388705696859.338","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2762.9","2752","2775","16301","16301","16301","True","-19.1","none","157.06","74.1","172.36","60.1","63","97.3","126.54","True","1790186490.4641","1790186497.9661","9.696","7.399","7.4999","0.1009","17832335292627.938","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2902.8","2865","2917","16301","16301","16301","True","-29.2","none","184.05","121.91","194.34","64.5","66","99.3","144.83","True","1790186508.194","1790186515.3272","9.17","7.0374","7.1359","0.0985","18748498435524.043","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2909.8","2857","2940","16301","16301","16301","False","-180.2","below","182.7","100.96","193.32","65","67","98.1","145.28","True","1790186525.3913","1790186532.5049","9.154","7.0196","7.1123","0.0927","18796119073121.977","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
