target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.6,1666.937637513013,69.59,16301.0,1790184157.4634,1790184167.9211,0.72,1215.0,21,-420
1395,1393.3,1742.1713784586996,71.38,16311.5,1790184177.9876,1790184187.9458,0.72,1245.0,20,-420
1545,1543.7,1766.3963550686103,72.69,16301.0,1790184197.8705,1790184207.7046,0.72,1297.0,19,-420
1702,1695.0,1963.0836697321638,79.51,16301.0,1790184217.7313,1790184226.5737,0.72,1440.0,18,-420
1852,1843.5,2090.290819831062,82.49,15332.8,1790184236.552,1790184244.8856,0.745,1582.0,17,-420
2010,2002.0,2216.319085776226,96.43,16301.0,1790184254.8178,1790184262.6294,0.795,1785.0,16,-420
2167,2160.0,2254.6137190924906,106.17,15194.5,1790184272.6067,1790184280.3145,0.84,1935.0,15,-420
2317,2283.6,2255.5392854040106,103.69,16301.0,1790184290.3998,1790184298.0874,0.84,1935.0,15,-420
2475,2435.8,2267.4207426010253,108.76,15194.5,1790184308.1417,1790184315.7837,0.845,1957.0,15,-420
2625,2555.1,2274.4317878668594,106.34,16301.0,1790184325.9126,1790184333.5448,0.845,1957.0,15,-420
2782,2761.3,2284.2633883417143,113.11,15194.5,1790184343.6706,1790184351.2573,0.855,1987.0,15,-420
2932,2920.4,2297.6771451761842,118.66,16301.0,1790184361.4054,1790184368.9467,0.895,2115.0,15,-420
3090,3010.4,2303.4608156805157,122.8,15194.5,1790184379.1485,1790184386.6645,0.92,2182.0,15,-420
