target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.2,3400.4880531054673,75.93,16301.0,1790184423.8182,1790184433.969,0.72,1215.0,20,-420
1395,1392.8,3492.8781749941527,77.56,16301.0,1790184443.8114,1790184453.6952,0.72,1245.0,19,-420
1545,1543.7,3679.0786747540296,80.39,16301.0,1790184463.7981,1790184473.1983,0.72,1297.0,19,-420
1702,1695.0,4019.428467921102,82.56,15332.8,1790184483.1588,1790184491.7622,0.72,1455.0,17,-420
1852,1845.0,4251.649970700278,89.16,15268.3,1790184502.0324,1790184510.1401,0.745,1582.0,17,-420
2010,2002.0,4502.486309785975,103.65,16301.0,1790184520.3495,1790184528.0083,0.795,1785.0,15,-420
2167,2160.0,4546.623891967048,109.74,15194.5,1790184538.0751,1790184545.6638,0.84,1935.0,15,-420
2317,2278.6,4538.389045027629,114.37,16301.0,1790184555.7914,1790184563.386,0.84,1935.0,15,-420
2475,2421.1,4516.0944688787895,111.53,16315.3,1790184573.513,1790184581.165,0.845,1957.0,15,-420
2625,2532.5,4497.305133359269,114.77,16301.0,1790184591.3186,1790184598.9893,0.845,1957.0,15,-420
2782,2740.6,4490.597918953209,113.91,15194.5,1790184609.0325,1790184616.7135,0.855,1987.0,16,-420
2932,2919.9,4509.083575127694,127.8,16301.0,1790184626.7547,1790184634.4083,0.895,2115.0,15,-420
3090,3003.1,4511.238384694795,130.08,16301.0,1790184644.4728,1790184652.119,0.92,2182.0,15,-420
