"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","50.78","36.91","53.72","45.7","46","96.7","47.05","True","1790185300.0389","1790185320.4929","22.686","20.1668","20.4531","0.2863","4188096673924.5483","FLOP/s","True","37","42","0x0000000000000001;0x0000000000000000"
"1395","1393.5","1387","1395","16301","16301","16301","True","-1.5","none","54.73","31.43","58.84","45.7","46","97.7","50.13","True","1790185330.7744","1790185348.8649","20.513","17.8156","18.0894","0.2738","4740830507999.451","FLOP/s","True","33","38","0x0000000000000001;0x0000000000000000"
"1545","1543.2","1537","1545","16301","16301","16301","True","-1.8","none","57.73","11.76","63.83","45.6","46","93.1","53.72","True","1790185359.2847","1790185375.5593","18.334","16.0162","16.2768","0.2606","5273442892541.016","FLOP/s","True","31","34","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","62.71","12.36","68.96","46.1","47","95.6","57.76","True","1790185385.6439","1790185400.2681","16.736","14.4144","14.6227","0.2083","5859438347986.448","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15681.4","810","16301","True","-7","none","69.66","12.55","77.47","47","48","94.1","63.97","True","1790185410.4256","1790185423.8312","15.68","13.2169","13.4093","0.1924","6390332010298.025","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","84.88","14.62","94.82","49.1","51","94.8","77.08","True","1790185434.1349","1790185446.382","14.615","12.0632","12.2442","0.181","7001491987810.266","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15563.3","810","16301","True","-7","none","97.18","13.96","110.29","51.3","53","94.6","87.45","True","1790185456.7798","1790185468.0997","13.497","11.1517","11.3153","0.1636","7573763528866.192","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2317","2304.4","2302","2310","15526.4","810","16301","True","-12.6","none","102.23","17.17","116.85","52.6","55","92.7","91.72","True","1790185478.3126","1790185489.0225","12.968","10.5329","10.7021","0.1692","8018699104601.824","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2475","2462.9","2460","2467","15485.7","810","16301","True","-12.1","none","108.41","17.39","124.94","53.7","56","91.8","96.04","True","1790185499.3064","1790185509.3073","11.875","9.8638","10.0025","0.1386","8562660352529.092","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2625","2605.1","2595","2617","15440.4","810","16301","True","-19.9","none","113.33","14.48","130.38","54.4","57","92.2","99.37","True","1790185519.2549","1790185528.7426","11.385","9.3496","9.4918","0.1421","9033576786571.383","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","123.08","16.65","141.81","56.2","59","93","106.87","True","1790185538.658","1790185547.421","10.787","8.64","8.7619","0.1219","9775534366088.209","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","144.63","29.3","164.26","59.8","62","99.1","124.93","True","1790185557.477","1790185565.7258","10.212","8.1513","8.2498","0.0985","10361609411060.59","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"3090","2993.7","2977","3015","15681","7001","16301","False","-96.3","below","151.66","20.34","176.15","60.7","65","90.3","132.44","True","1790185575.75","1790185583.7872","10.207","7.9406","8.0359","0.0953","10636596529652.572","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
