target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.9,3442.7080632365514,76.55,16301.0,1790370602.4251,1790370612.4521,0.72,1245.0,20,-420
1395,1387.4,3683.1060859051067,79.84,16301.0,1790370622.4581,1790370631.8469,0.72,1327.0,19,-420
1545,1537.0,3987.730037726976,80.5,15389.8,1790370641.7989,1790370650.4701,0.72,1455.0,18,-420
1702,1695.0,4249.445887389251,92.06,16301.0,1790370660.5649,1790370668.6888,0.755,1612.0,16,-420
1852,1845.0,4444.553290356689,100.6,15268.3,1790370678.6989,1790370686.4611,0.795,1785.0,15,-420
2010,2002.0,4541.230073534877,114.66,16301.0,1790370696.388,1790370703.9874,0.84,1942.0,15,-420
2167,2125.6,4542.209270535326,111.04,15194.5,1790370714.201,1790370721.7932,0.84,1942.0,16,-420
2317,2236.4,4551.183441184169,114.6,16301.0,1790370731.9626,1790370739.5447,0.84,1935.0,15,-420
2475,2400.6,4540.399882532444,114.24,15681.0,1790370749.6676,1790370757.2753,0.845,1957.0,15,-420
2625,2515.1,4540.33645326496,113.38,15681.0,1790370767.3887,1790370774.9894,0.845,1957.0,15,-420
2782,2733.7,4519.0906893991105,117.55,16301.0,1790370785.0455,1790370792.6922,0.855,1987.0,15,-420
2932,2917.1,4525.0756555072185,123.64,15636.7,1790370802.6844,1790370810.3161,0.895,2115.0,15,-420
3090,3002.6,4518.971435742013,133.65,16301.0,1790370820.4234,1790370828.0604,0.92,2182.0,15,-420
