target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.0,4223.063045932321,68.98,16301.0,1790367431.5441,1790367446.7286,0.72,1245.0,30,-420
1395,1392.1,4759.857272769196,75.87,16301.0,1790367457.0371,1790367470.5324,0.72,1327.0,27,-420
1545,1537.0,5257.477380907617,79.41,15627.5,1790367480.8151,1790367493.0061,0.72,1455.0,24,-420
1702,1695.0,5807.281937812627,88.44,15563.3,1790367502.9096,1790367513.961,0.755,1612.0,22,-420
1852,1845.0,6313.216933299319,104.97,15485.7,1790367523.9396,1790367534.0867,0.795,1792.0,20,-420
2010,2002.0,6853.5888337233055,117.1,15389.8,1790367544.3332,1790367553.699,0.84,1942.0,18,-420
2167,2157.5,7270.85284185977,121.12,15332.8,1790367563.7516,1790367572.5956,0.84,1942.0,18,-420
2317,2310.0,7901.782923662717,138.57,16314.3,1790367582.6995,1790367590.8064,0.885,2085.0,17,-420
2475,2399.2,8130.498691064433,150.0,16301.0,1790367601.0932,1790367608.9692,0.905,2156.0,16,-420
2625,2414.2,8152.879068406591,145.7,15268.3,1790367619.343,1790367627.2051,0.9,2152.5,16,-420
2782,2449.3,8135.869996363041,149.91,16301.0,1790367637.1044,1790367644.9657,0.9,2145.0,16,-420
2932,2400.3,8138.679143119005,152.87,15268.3,1790367654.8639,1790367662.7264,0.895,2137.0,16,-420
3090,2471.3,8131.670538399436,148.78,16301.0,1790367672.6444,1790367680.5211,0.9025000000000001,2137.0,16,-420
