target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,4449.975805492759,63.07,15858.4,1790367717.4786,1790367735.9474,0.72,1252.0,37,-420
1395,1392.4,5014.225500918333,69.54,16301.0,1790367746.0901,1790367762.4765,0.72,1335.0,33,-420
1545,1537.0,5536.339314417311,75.26,16301.0,1790367772.4587,1790367787.302,0.72,1455.0,29,-420
1702,1695.0,6113.90991341068,83.27,15681.4,1790367797.3099,1790367810.7672,0.76,1612.0,27,-420
1852,1845.0,6310.078770732672,95.41,16301.0,1790367820.6454,1790367833.6485,0.795,1792.0,26,-420
2010,2002.0,7212.139427447678,111.2,15563.3,1790367843.8193,1790367855.2159,0.84,1942.0,23,-420
2167,2158.8,7651.566247851184,115.32,15526.4,1790367865.3857,1790367876.1268,0.84,1942.0,22,-420
2317,2310.0,8322.343846081276,135.87,15440.4,1790367886.4466,1790367896.2778,0.885,2085.0,20,-420
2475,2467.0,8834.73549685314,148.46,15389.8,1790367906.3896,1790367915.6774,0.915,2175.0,19,-420
2625,2617.0,9371.1984803842,155.49,15332.8,1790367925.8378,1790367934.6243,0.92,2190.0,18,-420
2782,2758.8,9773.411136132494,165.03,16313.5,1790367944.7641,1790367953.1643,0.92,2190.0,17,-420
2932,2800.2,9813.451606210358,167.91,16301.0,1790367963.148,1790367971.5195,0.92,2190.0,17,-420
3090,2824.3,9823.872163533973,168.64,15332.8,1790367981.4917,1790367989.8546,0.92,2190.0,17,-420
