"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","16301","16301","16301","True","-1.3","none","56.94","12.12","63.62","40.9","42","97.4","51.16","True","1790370070.9058","1790370081.7678","12.905","10.689","10.8661","0.1771","179281447565.67325","FLOP/s","True","21","24","0x0000000000000001;0x0000000000000000"
"1395","1389.5","1387","1395","16301","16301","16301","True","-5.5","none","60.12","19.74","66.78","41.1","42","95.1","53.76","True","1790370091.7814","1790370101.8543","11.769","9.9522","10.0714","0.1192","192554846412.77386","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15440.4","810","16301","True","-8","none","59.92","12.61","69.26","41.3","42","92.3","53.3","True","1790370111.6791","1790370121.0411","11.324","9.2344","9.3567","0.1223","207522187476.44724","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15389.8","810","16301","True","-7","none","65.31","12.55","75.14","41.8","43","93.6","57.56","True","1790370131.0455","1790370139.8624","10.719","8.6794","8.8168","0.1373","220791035219.88922","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","72.85","21.79","80.89","42.7","43","95.5","64.18","True","1790370149.8116","1790370158.258","10.704","8.3262","8.4478","0.1216","230159484907.71274","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2010","2002","2002","2002","15332.8","810","16301","True","-8","none","77.69","16.46","87.34","43.5","44","93","68.11","True","1790370168.5456","1790370176.8045","10.175","8.1305","8.2583","0.1278","235699108571.18423","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2167","2131.4","2122","2145","15268.3","810","16301","False","-35.6","below","79.83","18.17","88.66","43.7","45","88.2","70.42","True","1790370186.7597","1790370194.9604","10.214","8.0754","8.203","0.1276","237304791323.7046","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2317","2253.3","2250","2272","16314.3","16301","16501","False","-63.7","below","79.07","16.98","90.61","44.1","45","92.8","69.9","True","1790370205.0109","1790370213.1149","10.209","8.0036","8.1024","0.0988","239435611208.55222","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2425.6","2422","2460","15268.3","810","16301","False","-49.4","below","80","17.64","92.52","44.3","45","89.9","70.83","True","1790370223.2291","1790370231.2392","10.173","7.9129","8.0119","0.099","242180955892.37015","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2625","2545.3","2535","2580","16301","16301","16301","False","-79.7","below","82.81","23.14","93.02","44.8","46","96.1","72.17","True","1790370241.3595","1790370249.3132","9.704","7.8607","7.9523","0.0917","243789273666.54453","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2782","2766.1","2760","2775","15681","7001","16301","True","-15.9","none","82.32","19.38","94.89","44.9","46","88.6","71.89","True","1790370259.2152","1790370267.1052","9.671","7.7845","7.8934","0.1089","246173940561.67273","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","89.96","28.32","100.93","46.1","47","96.1","78.98","True","1790370276.8233","1790370284.6068","9.691","7.6891","7.7834","0.0943","249228088854.86365","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3015.5","3015","3022","15681","7001","16301","False","-74.5","below","91.47","22.65","105.79","46.8","48","91.3","80.04","True","1790370294.6622","1790370302.4053","9.676","7.6289","7.7442","0.1153","251194811945.76807","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
