target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.6,3830.715045397544,82.1,15389.8,1790367176.7388,1790367185.7576,0.72,1245.0,19,-420
1395,1390.5,4079.9600824327663,83.53,15332.8,1790367195.733,1790367204.2323,0.72,1327.0,17,-420
1545,1537.0,4361.725459449743,86.6,16301.0,1790367214.0752,1790367221.9967,0.72,1455.0,16,-420
1702,1695.0,4637.872247070032,98.98,16301.0,1790367231.8672,1790367239.3163,0.755,1612.0,14,-420
1852,1845.0,4805.649452414785,104.65,15194.5,1790367249.1737,1790367256.3661,0.795,1785.0,14,-420
2010,2002.0,4860.155561160515,120.1,16301.0,1790367266.3068,1790367273.4281,0.84,1942.0,14,-420
2167,2145.8,4817.4141101190025,114.21,15109.4,1790367283.6442,1790367290.8242,0.845,1946.0,14,-420
2317,2310.0,4809.93470577679,126.5,16301.0,1790367300.8562,1790367308.0566,0.885,2085.0,14,-420
2475,2460.5,4802.9500952680055,128.51,15109.4,1790367318.1893,1790367325.3777,0.915,2175.0,15,-420
2625,2602.0,4799.891998258487,135.5,16301.0,1790367335.394,1790367342.6026,0.92,2190.0,14,-420
2782,2731.5,4797.6281119252335,130.5,15194.5,1790367352.7717,1790367359.9757,0.92,2190.0,15,-420
2932,2850.4,4796.897850012479,136.07,16301.0,1790367369.9411,1790367377.1508,0.92,2190.0,14,-420
3090,2912.4,4796.2216371244685,131.72,15636.7,1790367387.2733,1790367394.4786,0.92,2190.0,15,-420
