target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.7,293.32957558046314,51.0,16301.0,1790369536.2133,1790369548.1603,0.725,1230.0,24,-420
1395,1392.6,317.39014031953343,51.52,16301.0,1790369558.3888,1790369569.4286,0.725,1335.0,21,-420
1545,1537.0,345.2052499303663,52.96,15485.7,1790369579.4995,1790369589.6248,0.72,1455.0,21,-420
1702,1695.0,385.7775727266267,58.9,16301.0,1790369599.377,1790369608.4399,0.76,1635.0,18,-420
1852,1845.0,422.0509566234657,63.96,16301.0,1790369618.3102,1790369626.6016,0.795,1777.0,16,-420
2010,2002.0,428.5538939125073,66.97,15268.3,1790369636.6323,1790369644.7928,0.84,1942.0,17,-420
2167,2151.1,419.32307959347133,67.76,16301.0,1790369654.9256,1790369663.2632,0.84,1942.0,16,-420
2317,2289.5,417.95185243189206,66.32,15719.8,1790369673.1291,1790369681.5102,0.84,1942.0,17,-420
2475,2459.4,422.5769878463395,69.73,16301.0,1790369691.3507,1790369699.6422,0.845,1965.0,17,-420
2625,2598.6,420.9461740628421,69.93,15719.8,1790369709.4716,1790369717.7816,0.845,1965.0,17,-420
2782,2775.0,428.65174476535964,72.3,16301.0,1790369727.7841,1790369735.9609,0.855,1987.0,16,-420
2932,2925.0,455.3147326074637,78.84,15636.7,1790369746.0439,1790369753.6934,0.895,2115.0,15,-420
3090,3015.0,460.84167781492187,85.02,16301.0,1790369763.7685,1790369771.3394,0.92,2190.0,16,-420
