target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.9,4027.4582252213163,60.59,15893.3,1790371159.3999,1790371179.7708,0.72,1245.0,40,-420
1395,1393.1,4565.997035858551,66.36,16301.0,1790371190.0608,1790371208.0174,0.72,1327.0,35,-420
1545,1537.0,5087.914241481686,70.99,16301.0,1790371218.0725,1790371234.2057,0.72,1455.0,33,-420
1702,1695.0,5664.901295856377,79.71,15727.3,1790371244.3577,1790371258.8733,0.755,1612.0,29,-420
1852,1845.0,6214.621476181103,95.17,16301.0,1790371268.9562,1790371282.1631,0.795,1788.5,26,-420
2010,2002.0,6741.577695100554,107.99,16301.0,1790371292.1859,1790371304.3387,0.84,1942.0,24,-420
2167,2147.2,7121.132978979482,112.97,16301.0,1790371314.6072,1790371326.1154,0.84,1942.0,22,-420
2317,2280.5,7465.607710679115,117.99,16301.0,1790371336.0841,1790371347.0755,0.84,1950.0,22,-420
2475,2450.0,8059.239718912743,125.51,16301.0,1790371357.1149,1790371367.267,0.845,1972.0,20,-420
2625,2581.3,8473.84883656887,131.05,16301.0,1790371377.4316,1790371387.0956,0.845,1972.0,19,-420
2782,2765.7,9302.3039369296,136.19,15753.9,1790371397.3312,1790371406.1552,0.855,1987.0,18,-420
2932,2919.6,9922.328012171552,160.62,16301.0,1790371416.0628,1790371424.3508,0.895,2115.0,16,-420
3090,2961.7,10039.587704780493,160.99,15681.0,1790371434.2994,1790371442.4441,0.91,2175.0,16,-420
