target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,4636.655311388502,53.0,16301.0,1790364568.3066,1790364586.8244,0.72,1252.0,37,-420
1395,1392.4,5227.281548791797,56.35,16301.0,1790364596.8406,1790364613.2608,0.72,1335.0,33,-420
1545,1537.0,5774.608921131561,61.16,16301.0,1790364623.2145,1790364638.066,0.72,1455.0,30,-420
1702,1695.0,6376.882437904217,71.61,16301.0,1790364648.0974,1790364661.5613,0.76,1612.0,27,-420
1852,1845.0,6931.92421173081,85.16,16301.0,1790364671.8429,1790364684.2016,0.795,1785.0,24,-420
2010,2002.0,7523.2200351041,96.75,15596.9,1790364694.5113,1790364705.9124,0.84,1942.0,23,-420
2167,2159.2,7987.409881980723,103.45,15526.4,1790364715.9858,1790364726.7317,0.845,1942.0,21,-420
2317,2300.8,8423.796506356935,108.46,16301.0,1790364737.0113,1790364747.1917,0.84,1942.0,20,-420
2475,2466.6,9098.39873239387,115.76,16301.0,1790364757.5665,1790364766.9836,0.845,1965.0,19,-420
2625,2609.5,9551.727330215055,116.31,15389.8,1790364776.8595,1790364785.8505,0.845,1972.0,18,-420
2782,2775.0,10426.783212309323,126.56,16301.0,1790364795.7438,1790364803.9633,0.855,1987.0,16,-420
2932,2925.0,10994.482405175824,148.13,16301.0,1790364814.1151,1790364821.9021,0.895,2122.0,15,-420
3090,2986.3,11208.862334291138,154.66,15636.7,1790364831.9112,1790364839.5403,0.92,2190.0,15,-420
