"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.6","1230","1237","15389.8","810","16301","True","-0.4","none","82.1","10.4","89.49","45.4","46","92.8","71.37","True","1790367176.7388","1790367185.7576","10.902","8.8915","9.0121","0.1207","3830715045397.544","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1395","1390.5","1387","1395","15332.8","810","16301","True","-4.5","none","83.53","10.71","93.92","45.6","47","91.2","72.09","True","1790367195.733","1790367204.2323","10.29","8.3483","8.4961","0.1478","4079960082432.766","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","86.6","11.34","97.69","46.2","47","94.3","74.1","True","1790367214.0752","1790367221.9967","9.754","7.809","7.9281","0.1191","4361725459449.7427","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","98.98","23.79","109.48","47.6","49","94.5","84.07","True","1790367231.8672","1790367239.3163","9.192","7.344","7.4453","0.1013","4637872247070.032","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000004"
"1852","1845","1845","1845","15194.5","810","16301","True","-7","none","104.65","13.95","121.11","48.9","51","92.8","88.92","True","1790367249.1737","1790367256.3661","9.177","7.0876","7.191","0.1033","4805649452414.785","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","120.1","33.72","132.96","51","52","95.4","101.58","True","1790367266.3068","1790367273.4281","9.189","7.0082","7.1189","0.1108","4860155561160.516","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2167","2145.8","2137","2160","15109.4","810","16301","True","-21.2","none","114.21","14.95","133.25","50.8","52","92.2","97.76","True","1790367283.6442","1790367290.8242","9.223","7.0703","7.1792","0.1089","4817414110119.003","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","126.5","30.73","141.49","52.3","54","93.8","107.81","True","1790367300.8562","1790367308.0566","9.218","7.0813","7.1999","0.1186","4809934705776.79","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2460.5","2460","2467","15109.4","810","16301","True","-14.5","none","128.51","15.6","150.07","53.5","56","92.3","109.88","True","1790367318.1893","1790367325.3777","9.237","7.0916","7.1884","0.0968","4802950095268.006","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2602","2602","2602","16301","16301","16301","True","-23","none","135.5","27.75","152.6","54.4","56","94.2","115.07","True","1790367335.394","1790367342.6026","9.217","7.0961","7.2136","0.1174","4799891998258.486","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2731.5","2722","2752","15194.5","810","16301","False","-50.5","below","130.5","15.9","153.08","54.4","57","91","110.62","True","1790367352.7717","1790367359.9757","9.225","7.0995","7.2038","0.1043","4797628111925.233","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2932","2850.4","2842","2895","16301","16301","16301","False","-81.6","below","136.07","24.78","153.44","55.4","57","94.2","116.77","True","1790367369.9411","1790367377.1508","9.2","7.1006","7.2063","0.1057","4796897850012.479","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2912.4","2902","2970","15636.7","7001","16301","False","-177.6","below","131.72","23.15","153.94","55.1","57","90.6","112.27","True","1790367387.2733","1790367394.4786","9.223","7.1016","7.2101","0.1085","4796221637124.469","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
