"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","52.86","11.2","57.58","38.4","39","97.3","47.27","True","1790365883.2534","1790365892.8791","11.948","9.4958","9.6236","0.1278","336149692765.64453","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","16301","16301","16301","True","-1.9","none","55.02","14.23","59.74","38.6","39","98","48.56","True","1790365903.2054","1790365912.1154","10.817","8.7765","8.9137","0.1372","363700394462.1021","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15268.3","810","16301","True","-8","none","56.52","11.24","61.6","39","40","90.6","49.79","True","1790365922.0855","1790365930.3929","10.295","8.1851","8.3079","0.1228","389978610186.1975","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15194.5","810","16301","True","-7","none","59.61","12.07","67.44","40.7","42","92.9","52.14","True","1790365940.4213","1790365948.171","9.737","7.6372","7.7483","0.1111","417952270348.0883","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","65.56","23.13","71.45","42.4","43","94.4","56.62","True","1790365958.1038","1790365965.6014","9.22","7.3905","7.5006","0.1101","431906555555.3241","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15194.5","810","16301","True","-8","none","67.32","14.9","76.96","44.1","45","92.9","58.48","True","1790365975.4553","1790365982.7788","9.215","7.2256","7.3265","0.1009","441763856791.3069","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2167","2152.6","2152","2160","16301","16301","16301","True","-14.4","none","70.37","18.05","77.71","45.4","46","96","60.51","True","1790365992.7193","1790366000.0394","9.197","7.2156","7.3215","0.1059","442374008431.82587","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15194.5","810","16301","True","-7","none","70.27","14.38","81.59","46.7","48","92.5","61.63","True","1790366009.9624","1790366017.5377","9.69","7.4788","7.5746","0.0958","426806936035.4457","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2475","2460.5","2460","2467","16301","16301","16301","True","-14.5","none","79.71","26.4","88.07","48.3","49","92.8","69.6","True","1790366027.6493","1790366034.913","9.231","7.1501","7.2631","0.113","446424419415.7346","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2610.5","2610","2617","15194.5","810","16301","True","-14.5","none","78.68","15.76","89.83","49.5","51","92.9","67.63","True","1790366044.9702","1790366052.22","9.209","7.145","7.2486","0.1035","446743193831.69354","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2746.2","2745","2760","16301","16301","16301","False","-35.8","below","81.69","25.15","90.32","50.6","52","93.5","70.51","True","1790366062.1477","1790366069.4108","9.201","7.1463","7.2606","0.1143","446664320093.06946","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2873.9","2865","2895","15109.4","810","16301","False","-58.1","below","79.84","16.47","91.01","51.5","52","92.3","69.19","True","1790366079.4133","1790366086.6629","9.201","7.1473","7.2482","0.101","446603544367.04407","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2939.2","2932","2970","16301","16301","16301","False","-150.8","below","82.31","20.06","92.11","52.6","53","96.1","71.97","True","1790366096.7375","1790366103.9831","9.255","7.1456","7.2464","0.1009","446710183124.02313","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
