target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1233.9,327.7873870781263,52.16,15440.4,1790369279.0782,1790369288.963,0.72,1245.0,20,-420
1395,1393.0,368.015899578087,55.1,15332.8,1790369298.9688,1790369307.7811,0.72,1350.0,17,-420
1545,1537.0,392.5213951212436,56.6,16301.0,1790369317.8614,1790369326.1418,0.72,1462.0,17,-420
1702,1695.0,418.30029728558253,62.01,16301.0,1790369336.307,1790369344.0514,0.76,1635.0,16,-420
1852,1845.0,432.5306461581669,65.8,15194.5,1790369354.0843,1790369361.5709,0.795,1777.0,15,-420
2010,2002.0,442.1025505344254,68.74,16301.0,1790369371.3336,1790369378.6708,0.845,1935.0,15,-420
2167,2130.5,442.05933062201143,70.17,15194.5,1790369388.5861,1790369395.9254,0.845,1935.0,14,-420
2317,2256.1,441.782590538631,68.34,15194.5,1790369405.8984,1790369413.23,0.84,1935.0,15,-420
2475,2432.6,442.50781042895863,71.16,15194.5,1790369423.1077,1790369430.4334,0.845,1957.0,15,-420
2625,2551.5,442.56629218769365,70.54,16301.0,1790369440.252,1790369447.577,0.85,1957.0,14,-420
2782,2775.0,443.6941367778481,70.91,15194.5,1790369457.5774,1790369464.8757,0.86,2002.0,15,-420
2932,2925.0,446.32559933461516,76.82,16301.0,1790369474.8192,1790369482.0778,0.895,2115.0,14,-420
3090,3016.1,446.92564719766864,79.87,15585.6,1790369492.0051,1790369499.2544,0.92,2190.0,15,-420
