"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","16301","16301","16301","True","-1.8","none","65.34","11.58","72.22","44.7","46","95.9","60.7","True","1790370865.082","1790370881.9114","18.79","16.5752","16.8298","0.2545","3809890178077.9917","FLOP/s","True","32","35","0x0000000000000001;0x0000000000000000"
"1395","1391","1387","1395","16301","16301","16301","True","-4","none","71.29","14.2","79.15","45.4","46","96.8","65.73","True","1790370892.0092","1790370906.7868","16.638","14.5424","14.7754","0.233","4342475742713.683","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","76.21","14.7","85.52","45.9","47","95.9","69.91","True","1790370916.6095","1790370929.96","15.602","13.1401","13.3497","0.2095","4805883455708.185","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15596.9","810","16301","True","-7","none","83.87","15.51","95.67","47.3","49","92.2","76.48","True","1790370940.2421","1790370952.1585","13.935","11.7418","11.9166","0.1747","5378194662882.418","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15563.3","810","16301","True","-7","none","97.41","16","112.2","49.3","51","91.8","87.24","True","1790370962.3401","1790370973.2322","12.875","10.7189","10.89","0.1711","5891423843738.082","FLOP/s","True","21","24","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15485.7","810","16301","True","-8","none","113.87","17.64","129.32","51.7","54","94.3","100.73","True","1790370983.1583","1790370993.1447","11.77","9.8619","9.9875","0.1256","6403428571199.118","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2167","2141.6","2137","2152","16301","16301","16301","True","-25.4","none","118.97","18.43","135.62","52.8","55","95","105.94","True","1790371003.0397","1790371012.5369","11.841","9.3538","9.4962","0.1424","6751267768253.755","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2317","2275.1","2265","2295","16301","16301","16301","False","-41.9","below","125.56","37.17","140.65","54.3","56","94.5","109.63","True","1790371022.8461","1790371031.8734","11.247","8.9","9.0267","0.1266","7095462028115.981","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2475","2434.4","2422","2467","15332.8","810","16301","False","-40.6","below","127.51","19.15","151.88","54.9","57","93.1","112.14","True","1790371042.2451","1790371050.6638","10.765","8.2728","8.4195","0.1467","7633411700620.465","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2625","2563.7","2542","2610","16301","16301","16301","False","-61.3","below","134.72","20.55","156.67","55.9","58","94.3","117.76","True","1790371061.07","1790371069.0953","10.223","7.9204","8.0253","0.105","7973109371432.951","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2782","2751.9","2737","2775","15636.7","7001","16301","False","-30.1","below","138.4","20.45","164.75","57","60","89","119.99","True","1790371079.322","1790371086.7179","9.675","7.2938","7.3957","0.1019","8658033665257.468","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2768.4","2602","2925","16301","16301","16301","False","-163.6","below","149.04","32.8","170.68","58","60","94.5","127.74","True","1790371096.947","1790371104.356","9.638","7.3142","7.4117","0.0975","8633879172314.471","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"3090","2793.5","2602","3015","15636.7","7001","16301","False","-296.5","below","144.11","24.16","166.75","58.1","61","92.3","125.34","True","1790371114.7166","1790371122.1356","9.689","7.3242","7.4208","0.0967","8622129856966.188","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
