"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.9","1230","1237","15526.4","810","16301","True","-2.1","none","70.18","10.61","81.65","42.6","44","90.8","62.42","True","1790370339.3299","1790370349.612","12.346","10.115","10.284","0.1691","1691272815916.624","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1395","1391.9","1387","1395","15440.4","810","16301","True","-3.1","none","73.07","11.15","85.78","43.1","44","91.6","64.3","True","1790370359.6723","1790370369.159","11.307","9.3411","9.4856","0.1445","1831376227922.7236","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16312.8","16301","16501","True","-8","none","77.1","11.64","90.39","44","45","93.5","67.39","True","1790370379.0883","1790370387.8512","10.753","8.6307","8.7632","0.1325","1982122822638.63","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","86.46","13.19","100.4","45.2","47","94.4","75.76","True","1790370397.9114","1790370405.9697","10.239","7.9535","8.0564","0.1029","2150890040728.4949","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15268.3","810","16301","True","-7","none","93.92","12.85","111.73","46.8","49","91.1","80.58","True","1790370416.1927","1790370423.8615","9.645","7.5599","7.6667","0.1068","2262893584636.58","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15194.5","810","16301","True","-8","none","105.38","14.03","120.43","48.3","50","90.9","91.28","True","1790370433.865","1790370441.4601","9.656","7.489","7.5921","0.1031","2284317498455.5225","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2167","2129.7","2122","2145","16314.3","16301","16501","False","-37.3","below","104.05","15.56","122.64","48.7","50","92.7","89.62","True","1790370451.5664","1790370459.2101","9.662","7.5389","7.6423","0.1034","2269188448890.1934","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2317","2252.4","2242","2280","15194.5","810","16301","False","-64.6","below","101.86","15.38","122.47","49.2","51","90.4","88.13","True","1790370469.1886","1790370476.8589","9.752","7.5618","7.6677","0.1059","2262308246341.211","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2475","2422.3","2407","2467","16301","16301","16301","False","-52.7","below","106.01","18.24","124.08","49.9","51","92.6","91.55","True","1790370487.0724","1790370494.7273","9.674","7.56","7.6582","0.0981","2262846441121.788","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2625","2540.2","2520","2610","15636.7","7001","16301","False","-84.8","below","104.29","19.13","124.22","50","52","92","90.96","True","1790370504.6881","1790370512.3286","9.66","7.5451","7.6362","0.0911","2267319288545.275","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2782","2757","2745","2775","16301","16301","16301","True","-25","none","111.04","20.9","127.46","50.6","52","93.6","96.5","True","1790370522.4004","1790370530.0051","9.639","7.51","7.6051","0.0951","2277912297403.026","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2932","2921","2917","2925","16315.3","16301","16501","True","-11","none","116.84","21.73","136.73","51.7","54","92.2","101.99","True","1790370540.0946","1790370547.6253","9.668","7.4378","7.5307","0.0928","2300024522736.5825","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3010.4","3007","3015","16301","16301","16301","False","-79.6","below","127.82","33.56","142.88","53.1","55","94.7","110.75","True","1790370557.8211","1790370565.3287","9.685","7.4143","7.506","0.0917","2307334469491.345","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
