target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.6,4637.126385268004,51.05,15858.4,1790368027.0583,1790368045.5588,0.72,1252.0,37,-420
1395,1392.6,5226.558651542476,57.92,16301.0,1790368055.7532,1790368072.1635,0.72,1335.0,33,-420
1545,1537.0,5775.411608369275,61.32,15747.8,1790368082.1178,1790368096.9496,0.72,1455.0,30,-420
1702,1695.0,6376.4822708861475,70.17,16301.0,1790368106.897,1790368120.3489,0.76,1612.0,27,-420
1852,1845.0,6933.967988751612,82.93,16301.0,1790368130.7142,1790368143.0771,0.795,1785.0,25,-420
2010,2002.0,7523.450295987451,94.97,15563.3,1790368153.5137,1790368164.9048,0.84,1942.0,23,-420
2167,2160.0,7989.5095992996985,103.11,15526.4,1790368175.1252,1790368185.8802,0.845,1942.0,22,-420
2317,2310.0,8680.317420524454,118.05,16301.0,1790368196.1323,1790368206.025,0.885,2085.0,20,-420
2475,2467.0,9227.840847197116,133.34,16301.0,1790368216.1891,1790368225.4906,0.915,2175.0,18,-420
2625,2617.0,9788.077165190749,142.46,16301.0,1790368235.6511,1790368244.4502,0.92,2190.0,18,-420
2782,2772.6,10259.385648130345,142.58,15332.8,1790368254.5365,1790368262.8607,0.92,2190.0,17,-420
2932,2913.1,10691.668203018507,151.83,16301.0,1790368272.861,1790368280.8734,0.92,2190.0,16,-420
3090,2963.3,10834.676472307241,158.76,16301.0,1790368291.1665,1790368299.076,0.92,2190.0,16,-420
