target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.9,3826.4344539552126,79.97,15389.8,1790363718.6975,1790363727.7474,0.72,1245.0,18,-420
1395,1389.5,4067.3601897311696,81.77,15332.8,1790363737.7146,1790363746.2208,0.72,1327.0,17,-420
1545,1537.0,4354.972602649794,86.87,16301.0,1790363756.494,1790363764.4316,0.72,1455.0,16,-420
1702,1695.0,4633.126471741444,97.97,15194.5,1790363774.3575,1790363781.822,0.755,1612.0,15,-420
1852,1845.0,4800.802684790505,106.04,16301.0,1790363792.0288,1790363799.2213,0.795,1785.0,14,-420
2010,2002.0,4845.436830583057,118.17,16301.0,1790363809.4068,1790363816.5504,0.84,1942.0,14,-420
2167,2137.6,4815.080505847806,115.65,16301.0,1790363826.5288,1790363833.703,0.84,1942.0,14,-420
2317,2261.9,4803.420099535372,119.91,16301.0,1790363843.7844,1790363850.9788,0.84,1942.0,15,-420
2475,2428.7,4795.641763025789,116.15,15194.5,1790363861.1382,1790363868.3399,0.845,1957.0,14,-420
2625,2530.4,4640.871293271891,118.71,16301.0,1790363878.3598,1790363885.803,0.845,1957.0,15,-420
2782,2759.9,4788.288659600787,118.8,15194.5,1790363896.1118,1790363903.338,0.855,1987.0,14,-420
2932,2925.0,4790.8986427063,131.73,16301.0,1790363913.3812,1790363920.5858,0.895,2115.0,15,-420
3090,3009.3,4788.513701667752,134.15,16315.3,1790363930.5952,1790363937.8138,0.92,2190.0,14,-420
