target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.4,1871.5113054320334,74.2,15440.4,1790363463.1324,1790363472.4192,0.72,1245.0,19,-420
1395,1391.5,2014.4440698034275,77.63,16313.5,1790363482.5565,1790363491.1954,0.72,1320.0,17,-420
1545,1537.0,2168.5215791423157,83.53,16301.0,1790363501.3525,1790363509.3667,0.72,1440.0,16,-420
1702,1695.0,2322.6946245160643,87.81,15194.5,1790363519.1415,1790363526.6161,0.755,1612.0,15,-420
1852,1845.0,2399.716077416788,101.08,16301.0,1790363536.4795,1790363543.7024,0.795,1785.0,15,-420
2010,2002.0,2425.7032476687973,105.96,15109.4,1790363553.6298,1790363560.8013,0.84,1942.0,14,-420
2167,2141.3,2424.488846407422,109.42,16301.0,1790363570.894,1790363578.0594,0.84,1942.0,14,-420
2317,2271.0,2422.9344701378286,112.02,15109.4,1790363588.1973,1790363595.3696,0.84,1942.0,15,-420
2475,2437.2,2424.076862381702,109.0,16301.0,1790363605.563,1790363612.723,0.845,1965.0,15,-420
2625,2555.2,2423.7271019515088,113.1,16301.0,1790363622.8326,1790363630.01,0.845,1965.0,14,-420
2782,2767.6,2424.530801600806,111.87,16315.3,1790363640.0642,1790363647.2494,0.855,1987.0,14,-420
2932,2925.0,2428.885117348828,124.9,15109.4,1790363657.2275,1790363664.3766,0.895,2115.0,15,-420
3090,3015.0,2428.3242028311315,126.64,16301.0,1790363674.5551,1790363681.6944,0.92,2190.0,14,-420
