"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","16301","16301","16301","True","-1.3","none","51","15.08","54.54","38.6","39","96.8","46.26","True","1790369536.2133","1790369548.1603","14.094","11.7411","11.9467","0.2056","293329575580.46313","byte/s","True","22","26","0x0000000000000001;0x0000000000000000"
"1395","1392.6","1387","1395","16301","16301","16301","True","-2.4","none","51.52","10.64","56.37","39.2","40","95.1","46.68","True","1790369558.3888","1790369569.4286","12.965","10.851","11.0398","0.1888","317390140319.53345","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15485.7","810","16301","True","-8","none","52.96","11.01","58.57","40.6","41","94.7","47.24","True","1790369579.4995","1790369589.6248","11.947","9.9767","10.1249","0.1483","345205249930.3663","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","58.9","12.75","64.92","42.5","43","94.2","52.27","True","1790369599.377","1790369608.4399","10.796","8.9274","9.0642","0.1368","385777572726.6267","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","63.96","13.11","70.66","44","45","95.5","55.84","True","1790369618.3102","1790369626.6016","10.286","8.1602","8.2932","0.133","422050956623.4657","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15268.3","810","16301","True","-8","none","66.97","13.9","77.26","45.4","46","89.3","58.95","True","1790369636.6323","1790369644.7928","10.222","8.0363","8.1579","0.1216","428553893912.5073","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2151.1","2145","2152","16301","16301","16301","True","-15.9","none","67.76","18.1","76.53","46.6","47","93.3","59.92","True","1790369654.9256","1790369663.2632","10.173","8.2132","8.3376","0.1243","419323079593.4713","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2317","2289.5","2287","2295","15719.8","7001","16301","True","-27.5","none","66.32","18.55","76.65","47.6","48","89.6","58.77","True","1790369673.1291","1790369681.5102","10.169","8.2402","8.3807","0.1405","417951852431.8921","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2475","2459.4","2452","2467","16301","16301","16301","True","-15.6","none","69.73","19.56","78.49","48.8","50","93.2","61.77","True","1790369691.3507","1790369699.6422","10.169","8.15","8.2922","0.1422","422576987846.3395","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2625","2598.6","2595","2617","15719.8","7001","16301","True","-26.4","none","69.93","19.59","78.82","49.7","51","93.1","62","True","1790369709.4716","1790369717.7816","10.186","8.1816","8.3118","0.1302","420946174062.8421","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","72.3","21.35","80.33","50.7","52","95.1","64.44","True","1790369727.7841","1790369735.9609","10.209","8.0345","8.1725","0.138","428651744765.3596","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15636.7","7001","16301","True","-7","none","78.84","22.46","91.93","52.4","53","92","69.99","True","1790369746.0439","1790369753.6934","9.684","7.564","7.6494","0.0854","455314732607.46375","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3015","3015","3015","16301","16301","16301","False","-75","below","85.02","33.55","93.08","51.5","52","95.6","75.14","True","1790369763.7685","1790369771.3394","9.699","7.4733","7.5692","0.0959","460841677814.9219","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
