"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","15440.4","810","16301","True","-1.6","none","73.31","10.32","83.21","43.2","44","90.2","64.33","True","1790366921.1689","1790366930.4535","11.36","9.1368","9.2846","0.1478","1872333398687.5046","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","16301","16301","16301","True","-2","none","78.32","11.52","87.63","44.2","45","93.9","68.85","True","1790366940.4912","1790366949.1312","10.835","8.4886","8.6366","0.148","2015308477221.257","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","82.26","11.33","92.84","44.7","46","94.3","70.41","True","1790366959.4656","1790366967.4233","9.761","7.8718","7.9588","0.0871","2173231784348.503","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","15194.5","810","16301","True","-7","none","91.92","12.13","102.12","45.9","47","90.1","78.15","True","1790366977.1773","1790366984.6434","9.211","7.3588","7.4594","0.1005","2324715630648.0933","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","99.28","12.9","113.38","47.5","49","94.5","84.68","True","1790366994.4391","1790367001.6545","9.204","7.1253","7.2186","0.0932","2400888665318.4185","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15109.4","810","16301","True","-8","none","109.8","14.86","123.53","48.6","51","87.1","93.98","True","1790367011.784","1790367018.9525","9.224","7.0527","7.1647","0.112","2425612207059.252","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2167","2158.2","2145","2160","16301","16301","16301","True","-8.8","none","109.36","15.86","124.84","49.9","51","94.2","93.46","True","1790367028.9394","1790367036.1126","9.216","7.054","7.1735","0.1195","2425175087204.662","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15109.4","810","16301","True","-7","none","118.92","14.18","133.66","50.4","52","89.7","101.13","True","1790367046.317","1790367053.4514","9.192","7.0376","7.1379","0.1004","2430836043172.048","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2460.5","2460","2467","16301","16301","16301","True","-14.5","none","125.5","19.04","142","52","54","93.6","106.72","True","1790367063.4525","1790367070.5952","9.196","7.0374","7.142","0.1046","2430893071518.687","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2608.8","2602","2610","15109.4","810","16301","True","-16.2","none","124.68","15.46","144.18","52.7","55","89.8","106.28","True","1790367080.7837","1790367087.9165","9.247","7.0418","7.1346","0.0928","2429377255702.84","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2738.8","2737","2760","16301","16301","16301","False","-43.2","below","126.86","17.32","144.41","53.4","55","93.7","108.21","True","1790367097.9717","1790367105.1086","9.198","7.044","7.1392","0.0953","2428628331215.1455","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2864.8","2857","2880","15109.4","810","16301","False","-67.2","below","129.4","15.64","144.99","53.4","55","88.7","110.13","True","1790367115.2901","1790367122.4361","9.193","7.0408","7.1425","0.1016","2429704837595.6157","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2924.8","2910","2947","16301","16301","16301","False","-165.2","below","127.01","16.82","145.46","53.8","56","94","108.27","True","1790367132.5304","1790367139.6921","9.261","7.0415","7.1621","0.1206","2429470269769.0356","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
