"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","16301","16301","16301","True","-1.1","none","76.55","11.95","87.61","44.6","46","95.7","67.61","True","1790370602.4251","1790370612.4521","11.856","9.8936","10.0254","0.1318","3442708063236.5513","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1395","1387.4","1387","1395","16301","16301","16301","True","-7.6","none","79.84","12.28","92.66","45.1","46","95.8","70.27","True","1790370622.4581","1790370631.8469","11.312","9.2478","9.3877","0.1398","3683106085905.107","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","15389.8","810","16301","True","-8","none","80.5","13.52","95.36","45.1","46","90.3","70.59","True","1790370641.7989","1790370650.4701","10.694","8.5414","8.671","0.1296","3987730037726.976","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","92.06","14.7","107.58","46.7","48","93","80","True","1790370660.5649","1790370668.6888","10.181","8.0153","8.1179","0.1025","4249445887389.2505","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1852","1845","1845","1845","15268.3","810","16301","True","-7","none","100.6","12.72","119.07","48.3","50","90.9","86","True","1790370678.6989","1790370686.4611","9.681","7.6635","7.7614","0.0979","4444553290356.689","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","114.66","28.38","130.73","50.2","51","93.9","98.44","True","1790370696.388","1790370703.9874","9.693","7.5003","7.5967","0.0964","4541230073534.877","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2167","2125.6","2115","2145","15194.5","810","16301","False","-41.4","below","111.04","14.11","130.7","50.1","52","90.9","95.93","True","1790370714.201","1790370721.7932","9.722","7.4987","7.5896","0.0909","4542209270535.326","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2236.4","2212","2280","16301","16301","16301","False","-80.6","below","114.6","24.42","130.72","50.7","52","94","99.37","True","1790370731.9626","1790370739.5447","9.652","7.4839","7.5809","0.097","4551183441184.169","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2475","2400.6","2377","2467","15681","7001","16301","False","-74.4","below","114.24","19.37","132.78","51.1","53","92.7","98.34","True","1790370749.6676","1790370757.2753","9.664","7.5017","7.6076","0.1059","4540399882532.444","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2625","2515.1","2482","2610","15681","7001","16301","False","-109.9","below","113.38","19.5","132.41","51.2","53","87.3","97.7","True","1790370767.3887","1790370774.9894","9.649","7.5018","7.6014","0.0996","4540336453264.96","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2782","2733.7","2715","2775","16301","16301","16301","False","-48.3","below","117.55","20.75","134.24","52","54","94.3","101.28","True","1790370785.0455","1790370792.6922","9.681","7.5371","7.6439","0.1069","4519090689399.11","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2917.1","2910","2925","15636.7","7001","16301","True","-14.9","none","123.64","22.03","144.87","53.4","55","92.1","107.61","True","1790370802.6844","1790370810.3161","9.678","7.5271","7.6305","0.1034","4525075655507.219","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3002.6","3000","3015","16301","16301","16301","False","-87.4","below","133.65","34.68","152.28","54.6","56","94.3","116.08","True","1790370820.4234","1790370828.0604","9.712","7.5373","7.6393","0.102","4518971435742.014","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
